templates,used_attributes
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) beat the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-FGM - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME were without point guard Rajon Rondo after Jeff Teague was given a HOME-TEAM-STANDING - game suspension for a verbal altercation with coach Rick Carlisle during Tuesday 's contest .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FGM', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-STANDING']"
The HOME-TEAM-NAME .,['HOME-TEAM-NAME']
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
"While The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE have already been eliminated from the playoffs , this game did carry some weight in regards to The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE 2015 NBA Draft lottery odds .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE now have taken over as the worst record in the league , so The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE 'll likely end up with the highest odds come draft day in June for that number HOME-TEAM-STANDING overall pick .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'HOME-TEAM-STANDING']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE were the superior shooters in this game , going VIS-TEAM-FG_PCT percent from the field and VIS-TEAM-FG3_PCT percent from the 3 - point line , while The HOME-TEAM-NAME The HOME-TEAM-NAME finished at HOME-TEAM-FG_PCT percent from the floor and just HOME-TEAM-FG3_PCT percent from deep .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-NAME', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-FG3_PCT']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE turned the ball over 18 times compared to just HOME-TEAM-TOV from The HOME-TEAM-NAME , but The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE were able to overcome the disparity with The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE strong shooting .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'HOME-TEAM-TOV', 'HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( 10 ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-WINS ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( 30 ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
"the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE were led by All-Star VIS-LEADER_FIRST_NAME VIS-LEADER_SECOND_NAME , who finished with 30 points , HOME-TEAM-WINS rebounds , VIS-TEAM-LOSSES assist , and VIS-TEAM-FG3M steals in 40 minutes of action .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'VIS-LEADER_FIRST_NAME', 'VIS-LEADER_SECOND_NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-FG3M']"
"the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE turned to Tyler Hansbrough and James Johnson , who played HOME-TEAM-FG3A and HOME-TEAM-PTS_QTR4 minutes , respectively .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE', 'HOME-TEAM-FG3A', 'HOME-TEAM-PTS_QTR4']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at the STADIUM in HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) used a strong fourth quarter to finish off the HOME-TEAM-NAME , outscoring The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) VIS-TEAM-PTS_QTR4 - HOME-TEAM-PTS_QTR4 to secure the victory .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-PTS_QTR4']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-FG3M - HOME-TEAM-FG3M ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG3M', 'HOME-TEAM-FG3M', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FG3M ) went on the road and took down the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-WINS ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at AmericanAirlines Arena .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-FG3M', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-WINS', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FG3M ) The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-FG3M ) also got a nice boost off the bench from Dennis Schroder , who played 22 minutes and scored HOME-TEAM-FG3A points ( HOME-TEAM-FG3M - HOME-TEAM-WINS FG , 2 - VIS-TEAM-STANDING 3Pt , 2 - 2 Ft ) with VIS-TEAM-STANDING assists .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-FG3M', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-FG3M', 'HOME-TEAM-FG3A', 'HOME-TEAM-FG3M', 'HOME-TEAM-WINS', 'VIS-TEAM-STANDING', 'VIS-TEAM-STANDING']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR2 ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-FTM - VIS-TEAM-TOV ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FTM', 'VIS-TEAM-TOV', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-FTM - VIS-TEAM-AST ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-PTS_QTR4 - HOME-TEAM-TOV ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FTM', 'VIS-TEAM-AST', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-TOV', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR4 - VIS-TEAM-AST ) fell to the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-FTM ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at the AmericanAirlines Arena .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-AST', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-FTM', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-FTM ) will look to further solidify the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-FTM ) playoff position VIS-NEXT-DAYNAME against the VIS-NEXT-HOME-TEAM in VIS-NEXT-CITY .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-FTM', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-FTM', 'VIS-NEXT-DAYNAME', 'VIS-NEXT-HOME-TEAM', 'VIS-NEXT-CITY']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR2 - VIS-TEAM-PTS_QTR2 ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-AST - VIS-TEAM-FTA ) , VIS-TEAM-PTS - HOME-TEAM-PTS .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-AST', 'VIS-TEAM-FTA', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-PTS_QTR1 ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-TOV - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-TOV', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR3 - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-AST ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME in HOME-TEAM-PLACE .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-AST', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-PLACE']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-FGM ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) , HOME-TEAM-PTS - VIS-TEAM-PTS , on DAYNAME at the AmericanAirlines Arena .","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-FGM', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-FG_PCT ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FGM - HOME-TEAM-LOSSES ) suffered a blow to The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FGM - HOME-TEAM-LOSSES ) playoff chances , losing VIS-TEAM-PTS - HOME-TEAM-PTS to the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) .","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FGM', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FGM', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FTM - HOME-TEAM-TOV ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'HOME-TEAM-TOV', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) got the job done on the road against the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-TOV - HOME-TEAM-PTS_QTR4 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-PTS_QTR4', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-PTS_QTR4 - HOME-TEAM-TOV ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME at STADIUM in HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-TOV', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'STADIUM', 'HOME-TEAM-PLACE']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-PTS_QTR4 - HOME-TEAM-TOV ) went VIS-TEAM-FG_PCT percent from the floor and VIS-TEAM-FG3_PCT percent from the 3 - point line , while the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME went only HOME-TEAM-FG_PCT percent from the floor and HOME-TEAM-PTS_QTR2 percent from beyond the arc .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-TOV', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-FG3_PCT', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-FG_PCT', 'HOME-TEAM-PTS_QTR2']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR1 ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR1 ) made some changes to the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR1 ) starting lineup for DAYNAME 's tilt with HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'DAYNAME', 'HOME-TEAM-PLACE']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) , HOME-TEAM-PTS - VIS-TEAM-PTS , on DAYNAME at the STADIUM .","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FGM - HOME-TEAM-FG3_PCT ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME in HOME-TEAM-PLACE .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FGM', 'HOME-TEAM-FG3_PCT', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-PLACE']"
