The Philadelphia 76ers ( 2 - 1 ) defeated the Orlando Magic ( 1 - 2 ) 116 - 115 . Joel Embiid scored 32 points ( 13 - 26 FG , 3 - 5 3Pt , 3 - 4 FT ) to go with 10 rebounds . Evan Fournier scored 31 points ( 12 - 23 FG , 6 - 10 3Pt , 1 - 1 FT ) to go with 4 rebounds . JJ Redick scored 31 points ( 10 - 20 FG , 8 - 13 3Pt , 3 - 3 FT ) to go with 4 rebounds . Nikola Vucevic scored 27 points ( 10 - 15 FG , 4 - 4 3Pt , 3 - 3 FT ) to go with 13 rebounds . Aaron Gordon scored 20 points ( 7 - 12 FG , 0 - 1 3Pt , 6 - 9 FT ) to go with 12 rebounds . Terrence Ross scored 15 points ( 5 - 14 FG , 3 - 5 3Pt , 2 - 2 FT ) to go with 4 rebounds . The Magic ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Indiana Pacers ( 40 - 20 ) defeated the Washington Wizards ( 24 - 36 ) 119 - 112 . Bradley Beal scored 35 points ( 12 - 22 FG , 3 - 8 3Pt , 8 - 8 FT ) to go with 3 rebounds . Thomas Bryant scored 23 points ( 9 - 11 FG , 3 - 4 3Pt , 2 - 4 FT ) to go with 12 rebounds . Thaddeus Young scored 22 points ( 9 - 11 FG , 1 - 1 3Pt , 3 - 3 FT ) to go with 4 rebounds . Bojan Bogdanovic scored 18 points ( 8 - 15 FG , 2 - 5 3Pt , 0 - 4 FT ) to go with 4 rebounds . Darren Collison scored 15 points ( 4 - 7 FG , 1 - 2 3Pt , 6 - 6 FT ) to go with 6 rebounds . Wesley Matthews scored 14 points ( 5 - 9 FG , 2 - 6 3Pt , 2 - 2 FT ) to go with 1 rebounds . The Pacers ' next game will be at home against the Dallas Mavericks , while the Wizards will travel to play the Bulls .
The Washington Wizards ( 27 - 37 ) defeated the Dallas Mavericks ( 27 - 37 ) 132 - 123 . Luka Doncic scored 31 points ( 11 - 26 FG , 2 - 8 3Pt , 7 - 9 FT ) to go with 11 rebounds . Bradley Beal scored 30 points ( 11 - 19 FG , 2 - 5 3Pt , 6 - 8 FT ) to go with 7 rebounds . Dwight Powell scored 26 points ( 11 - 12 FG , 1 - 1 3Pt , 3 - 6 FT ) to go with 10 rebounds . Trevor Ariza scored 22 points ( 8 - 14 FG , 3 - 6 3Pt , 3 - 5 FT ) to go with 6 rebounds . Jabari Parker scored 20 points ( 10 - 11 FG , 0 - 1 3Pt , 0 - 0 FT ) to go with 9 rebounds . Justin Jackson scored 18 points ( 6 - 10 FG , 5 - 7 3Pt , 1 - 2 FT ) to go with 5 rebounds . The Mavericks ' next game will be at home against the Dallas Mavericks , while the Wizards will travel to play the Bulls .
The Washington Wizards ( 30 - 40 ) defeated the Memphis Grizzlies ( 28 - 42 ) 135 - 128 . Bradley Beal scored 40 points ( 12 - 17 FG , 9 - 12 3Pt , 7 - 9 FT ) to go with 5 rebounds . Mike Conley scored 28 points ( 8 - 15 FG , 3 - 7 3Pt , 9 - 11 FT ) to go with 3 rebounds . Jonas Valanciunas scored 22 points ( 10 - 17 FG , 0 - 0 3Pt , 2 - 2 FT ) to go with 8 rebounds . Avery Bradley scored 21 points ( 9 - 17 FG , 3 - 9 3Pt , 0 - 0 FT ) to go with 2 rebounds . Jabari Parker scored 20 points ( 6 - 13 FG , 1 - 3 3Pt , 7 - 9 FT ) to go with 11 rebounds . Bobby Portis scored 18 points ( 7 - 11 FG , 3 - 5 3Pt , 1 - 2 FT ) to go with 6 rebounds . The Grizzlies ' next game will be at home against the Dallas Mavericks , while the Wizards will travel to play the Bulls .
The Boston Celtics ( 49 - 33 ) defeated the Washington Wizards ( 32 - 50 ) 116 - 110 . Terry Rozier scored 21 points ( 8 - 15 FG , 4 - 8 3Pt , 1 - 2 FT ) to go with 4 rebounds . Tomas Satoransky scored 19 points ( 6 - 8 FG , 3 - 3 3Pt , 4 - 6 FT ) to go with 4 rebounds . Semi Ojeleye scored 17 points ( 7 - 17 FG , 2 - 7 3Pt , 1 - 4 FT ) to go with 4 rebounds . Brad Wanamaker scored 17 points ( 6 - 13 FG , 0 - 4 3Pt , 5 - 7 FT ) to go with 6 rebounds . RJ Hunter scored 17 points ( 6 - 13 FG , 4 - 10 3Pt , 1 - 2 FT ) to go with 3 rebounds . Bradley Beal scored 16 points ( 6 - 11 FG , 2 - 4 3Pt , 2 - 2 FT ) to go with 5 rebounds . The Celtics ' next game will be at home against the Dallas Mavericks , while the Wizards will travel to play the Bulls .
The Philadelphia 76ers ( 1 - 1 ) defeated the Chicago Bulls ( 0 - 1 ) 127 - 108 . Joel Embiid scored 30 points ( 9 - 14 FG , 0 - 3 3Pt , 12 - 14 FT ) to go with 12 rebounds . Zach LaVine scored 30 points ( 11 - 19 FG , 2 - 7 3Pt , 6 - 7 FT ) to go with 5 rebounds . Robert Covington scored 20 points ( 6 - 14 FG , 4 - 11 3Pt , 4 - 4 FT ) to go with 5 rebounds . Bobby Portis scored 20 points ( 8 - 15 FG , 3 - 6 3Pt , 1 - 2 FT ) to go with 11 rebounds . Antonio Blakeney scored 15 points ( 6 - 16 FG , 1 - 3 3Pt , 2 - 3 FT ) to go with 5 rebounds . Jabari Parker scored 15 points ( 7 - 16 FG , 1 - 4 3Pt , 0 - 0 FT ) to go with 5 rebounds . The Bulls ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 3 - 3 ) defeated the Charlotte Hornets ( 3 - 4 ) 105 - 103 . Kemba Walker scored 37 points ( 11 - 31 FG , 3 - 15 3Pt , 12 - 14 FT ) to go with 6 rebounds . Joel Embiid scored 27 points ( 10 - 22 FG , 1 - 5 3Pt , 6 - 6 FT ) to go with 15 rebounds . Robert Covington scored 18 points ( 6 - 11 FG , 4 - 7 3Pt , 2 - 5 FT ) to go with 10 rebounds . JJ Redick scored 15 points ( 4 - 12 FG , 3 - 8 3Pt , 4 - 4 FT ) to go with 1 rebounds . Ben Simmons scored 14 points ( 5 - 20 FG , 0 - 0 3Pt , 4 - 6 FT ) to go with 12 rebounds . Miles Bridges scored 14 points ( 5 - 9 FG , 3 - 6 3Pt , 1 - 2 FT ) to go with 2 rebounds . The Hornets ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 4 - 3 ) defeated the Atlanta Hawks ( 2 - 4 ) 113 - 92 . Ben Simmons scored 21 points ( 8 - 11 FG , 0 - 0 3Pt , 5 - 5 FT ) to go with 12 rebounds . Kent Bazemore scored 18 points ( 7 - 16 FG , 2 - 5 3Pt , 2 - 5 FT ) to go with 3 rebounds . Markelle Fultz scored 16 points ( 7 - 16 FG , 1 - 5 3Pt , 1 - 2 FT ) to go with 4 rebounds . JJ Redick scored 14 points ( 4 - 15 FG , 4 - 11 3Pt , 2 - 2 FT ) to go with 8 rebounds . Mike Muscala scored 14 points ( 5 - 7 FG , 4 - 6 3Pt , 0 - 0 FT ) to go with 5 rebounds . Landry Shamet scored 13 points ( 4 - 8 FG , 2 - 5 3Pt , 3 - 3 FT ) to go with 1 rebounds . The Hawks ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 5 - 4 ) defeated the Los_Angeles Clippers ( 4 - 4 ) 122 - 113 . Joel Embiid scored 41 points ( 16 - 32 FG , 3 - 8 3Pt , 6 - 9 FT ) to go with 13 rebounds . Lou Williams scored 26 points ( 9 - 19 FG , 2 - 5 3Pt , 6 - 7 FT ) to go with 1 rebounds . Danilo Gallinari scored 25 points ( 5 - 14 FG , 4 - 8 3Pt , 11 - 11 FT ) to go with 8 rebounds . Tobias Harris scored 24 points ( 10 - 16 FG , 2 - 3 3Pt , 2 - 2 FT ) to go with 8 rebounds . JJ Redick scored 18 points ( 4 - 12 FG , 3 - 6 3Pt , 7 - 8 FT ) to go with 2 rebounds . Boban Marjanovic scored 15 points ( 5 - 7 FG , 0 - 0 3Pt , 5 - 6 FT ) to go with 11 rebounds . The Clippers ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 6 - 4 ) defeated the Detroit Pistons ( 4 - 4 ) 109 - 99 . Joel Embiid scored 39 points ( 10 - 18 FG , 1 - 3 3Pt , 18 - 23 FT ) to go with 17 rebounds . Blake Griffin scored 38 points ( 12 - 21 FG , 2 - 7 3Pt , 12 - 16 FT ) to go with 13 rebounds . JJ Redick scored 16 points ( 3 - 10 FG , 2 - 6 3Pt , 8 - 9 FT ) to go with 1 rebounds . Mike Muscala scored 14 points ( 3 - 10 FG , 2 - 8 3Pt , 6 - 6 FT ) to go with 4 rebounds . Langston Galloway scored 13 points ( 4 - 8 FG , 1 - 3 3Pt , 4 - 4 FT ) to go with 0 rebounds . Landry Shamet scored 11 points ( 4 - 7 FG , 2 - 5 3Pt , 1 - 1 FT ) to go with 1 rebounds . The Pistons ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 8 - 5 ) defeated the Charlotte Hornets ( 6 - 6 ) 133 - 132 . Joel Embiid scored 42 points ( 11 - 18 FG , 1 - 2 3Pt , 19 - 22 FT ) to go with 18 rebounds . Kemba Walker scored 30 points ( 9 - 29 FG , 3 - 14 3Pt , 9 - 10 FT ) to go with 7 rebounds . Ben Simmons scored 22 points ( 9 - 16 FG , 0 - 0 3Pt , 4 - 6 FT ) to go with 9 rebounds . Dario Saric scored 18 points ( 6 - 13 FG , 4 - 8 3Pt , 2 - 2 FT ) to go with 9 rebounds . Jeremy Lamb scored 17 points ( 6 - 12 FG , 3 - 4 3Pt , 2 - 2 FT ) to go with 3 rebounds . JJ Redick scored 17 points ( 7 - 16 FG , 2 - 9 3Pt , 1 - 1 FT ) to go with 2 rebounds . The Hornets ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 12 - 7 ) defeated the Phoenix Suns ( 3 - 13 ) 119 - 114 . Devin Booker scored 37 points ( 13 - 28 FG , 6 - 15 3Pt , 5 - 7 FT ) to go with 3 rebounds . Joel Embiid scored 33 points ( 12 - 23 FG , 0 - 5 3Pt , 9 - 12 FT ) to go with 17 rebounds . TJ Warren scored 21 points ( 8 - 15 FG , 2 - 4 3Pt , 3 - 4 FT ) to go with 4 rebounds . Ben Simmons scored 19 points ( 9 - 13 FG , 0 - 0 3Pt , 1 - 6 FT ) to go with 11 rebounds . Mike Muscala scored 19 points ( 4 - 6 FG , 2 - 3 3Pt , 9 - 11 FT ) to go with 5 rebounds . Deandre Ayton scored 17 points ( 8 - 11 FG , 0 - 0 3Pt , 1 - 2 FT ) to go with 9 rebounds . The Suns ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 13 - 7 ) defeated the New_Orleans Pelicans ( 10 - 8 ) 121 - 120 . Joel Embiid scored 31 points ( 11 - 23 FG , 2 - 4 3Pt , 7 - 9 FT ) to go with 19 rebounds . ue Holiday scored 30 points ( 11 - 24 FG , 1 - 6 3Pt , 7 - 8 FT ) to go with 4 rebounds . E'Twaun Moore scored 30 points ( 13 - 25 FG , 3 - 7 3Pt , 1 - 3 FT ) to go with 2 rebounds . Julius Randle scored 22 points ( 6 - 13 FG , 2 - 2 3Pt , 8 - 9 FT ) to go with 10 rebounds . Ben Simmons scored 22 points ( 9 - 18 FG , 0 - 0 3Pt , 4 - 4 FT ) to go with 8 rebounds . Landry Shamet scored 15 points ( 4 - 6 FG , 4 - 6 3Pt , 3 - 3 FT ) to go with 3 rebounds . The Pelicans ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Cleveland Cavaliers ( 3 - 14 ) defeated the Philadelphia 76ers ( 13 - 8 ) 121 - 112 . Rodney Hood scored 25 points ( 10 - 20 FG , 5 - 7 3Pt , 0 - 0 FT ) to go with 4 rebounds . Joel Embiid scored 24 points ( 8 - 13 FG , 2 - 4 3Pt , 6 - 8 FT ) to go with 12 rebounds . JJ Redick scored 23 points ( 5 - 11 FG , 4 - 8 3Pt , 9 - 9 FT ) to go with 0 rebounds . Collin Sexton scored 23 points ( 10 - 18 FG , 0 - 0 3Pt , 3 - 4 FT ) to go with 5 rebounds . Ben Simmons scored 22 points ( 10 - 12 FG , 0 - 0 3Pt , 2 - 5 FT ) to go with 4 rebounds . Jimmy Butler scored 22 points ( 8 - 14 FG , 3 - 4 3Pt , 3 - 4 FT ) to go with 2 rebounds . The Cavaliers ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 15 - 8 ) defeated the New_York Knicks ( 7 - 16 ) 117 - 91 . Joel Embiid scored 26 points ( 10 - 21 FG , 0 - 3 3Pt , 6 - 8 FT ) to go with 14 rebounds . JJ Redick scored 24 points ( 10 - 14 FG , 4 - 6 3Pt , 0 - 0 FT ) to go with 2 rebounds . Enes Kanter scored 17 points ( 6 - 9 FG , 0 - 0 3Pt , 5 - 5 FT ) to go with 6 rebounds . Mario Hezonja scored 17 points ( 7 - 15 FG , 2 - 6 3Pt , 1 - 1 FT ) to go with 5 rebounds . Damyean Dotson scored 16 points ( 6 - 11 FG , 2 - 6 3Pt , 2 - 2 FT ) to go with 4 rebounds . Ben Simmons scored 14 points ( 5 - 9 FG , 0 - 0 3Pt , 4 - 7 FT ) to go with 8 rebounds . The Knicks ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 16 - 8 ) defeated the Washington Wizards ( 8 - 14 ) 123 - 98 . Bradley Beal scored 19 points ( 6 - 13 FG , 2 - 5 3Pt , 5 - 5 FT ) to go with 0 rebounds . Joel Embiid scored 16 points ( 5 - 12 FG , 1 - 3 3Pt , 5 - 10 FT ) to go with 15 rebounds . Austin Rivers scored 15 points ( 6 - 10 FG , 3 - 6 3Pt , 0 - 2 FT ) to go with 2 rebounds . TJ McConnell scored 15 points ( 6 - 10 FG , 1 - 2 3Pt , 2 - 2 FT ) to go with 2 rebounds . JJ Redick scored 14 points ( 5 - 12 FG , 1 - 5 3Pt , 3 - 3 FT ) to go with 1 rebounds . Ben Simmons scored 13 points ( 5 - 5 FG , 0 - 0 3Pt , 3 - 3 FT ) to go with 8 rebounds . The Wizards ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 19 - 9 ) defeated the Detroit Pistons ( 13 - 12 ) 116 - 102 . Luke Kennard scored 28 points ( 11 - 18 FG , 5 - 8 3Pt , 1 - 2 FT ) to go with 8 rebounds . Joel Embiid scored 24 points ( 6 - 16 FG , 1 - 4 3Pt , 11 - 14 FT ) to go with 8 rebounds . Andre Drummond scored 21 points ( 8 - 12 FG , 0 - 0 3Pt , 5 - 11 FT ) to go with 17 rebounds . Ben Simmons scored 18 points ( 8 - 11 FG , 0 - 0 3Pt , 2 - 9 FT ) to go with 10 rebounds . Furkan Korkmaz scored 18 points ( 7 - 12 FG , 4 - 7 3Pt , 0 - 0 FT ) to go with 7 rebounds . Reggie Jackson scored 15 points ( 6 - 14 FG , 3 - 6 3Pt , 0 - 0 FT ) to go with 2 rebounds . The Pistons ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Brooklyn Nets ( 11 - 18 ) defeated the Philadelphia 76ers ( 19 - 10 ) 127 - 124 . Spencer Dinwiddie scored 39 points ( 11 - 18 FG , 4 - 6 3Pt , 13 - 14 FT ) to go with 2 rebounds . Joel Embiid scored 33 points ( 12 - 18 FG , 2 - 3 3Pt , 7 - 8 FT ) to go with 17 rebounds . Ben Simmons scored 22 points ( 9 - 15 FG , 0 - 0 3Pt , 4 - 5 FT ) to go with 8 rebounds . Allen Crabbe scored 20 points ( 5 - 10 FG , 4 - 8 3Pt , 6 - 7 FT ) to go with 5 rebounds . Furkan Korkmaz scored 18 points ( 8 - 14 FG , 2 - 3 3Pt , 0 - 0 FT ) to go with 3 rebounds . TJ McConnell scored 17 points ( 8 - 10 FG , 1 - 1 3Pt , 0 - 0 FT ) to go with 2 rebounds . The Nets ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 21 - 12 ) defeated the New_York Knicks ( 9 - 24 ) 131 - 109 . Tim Hardaway Jr. scored 27 points ( 7 - 16 FG , 3 - 7 3Pt , 10 - 10 FT ) to go with 3 rebounds . Joel Embiid scored 24 points ( 10 - 17 FG , 0 - 0 3Pt , 4 - 4 FT ) to go with 10 rebounds . Kevin Knox scored 21 points ( 8 - 17 FG , 3 - 6 3Pt , 2 - 2 FT ) to go with 6 rebounds . Jimmy Butler scored 20 points ( 6 - 9 FG , 0 - 1 3Pt , 8 - 10 FT ) to go with 4 rebounds . Landry Shamet scored 17 points ( 6 - 10 FG , 4 - 7 3Pt , 1 - 1 FT ) to go with 1 rebounds . Enes Kanter scored 15 points ( 5 - 8 FG , 0 - 0 3Pt , 5 - 5 FT ) to go with 6 rebounds . The Knicks ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 22 - 12 ) defeated the Toronto Raptors ( 25 - 10 ) 126 - 101 . Joel Embiid scored 27 points ( 10 - 15 FG , 0 - 0 3Pt , 7 - 9 FT ) to go with 11 rebounds . Pascal Siakam scored 26 points ( 11 - 21 FG , 0 - 6 3Pt , 4 - 4 FT ) to go with 6 rebounds . Ben Simmons scored 26 points ( 11 - 13 FG , 0 - 0 3Pt , 4 - 6 FT ) to go with 12 rebounds . JJ Redick scored 22 points ( 7 - 12 FG , 4 - 5 3Pt , 4 - 6 FT ) to go with 3 rebounds . Kyle Lowry scored 20 points ( 6 - 16 FG , 2 - 9 3Pt , 6 - 6 FT ) to go with 6 rebounds . Furkan Korkmaz scored 16 points ( 6 - 9 FG , 2 - 5 3Pt , 2 - 3 FT ) to go with 4 rebounds . The Raptors ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 27 - 14 ) defeated the Washington Wizards ( 16 - 25 ) 132 - 115 . Landry Shamet scored 29 points ( 8 - 15 FG , 8 - 14 3Pt , 5 - 5 FT ) to go with 3 rebounds . Bradley Beal scored 28 points ( 11 - 18 FG , 4 - 9 3Pt , 2 - 2 FT ) to go with 3 rebounds . Jimmy Butler scored 20 points ( 8 - 9 FG , 1 - 1 3Pt , 3 - 6 FT ) to go with 5 rebounds . Joel Embiid scored 20 points ( 8 - 13 FG , 2 - 4 3Pt , 2 - 3 FT ) to go with 10 rebounds . Ben Simmons scored 17 points ( 8 - 15 FG , 0 - 0 3Pt , 1 - 2 FT ) to go with 5 rebounds . Furkan Korkmaz scored 16 points ( 5 - 9 FG , 3 - 7 3Pt , 3 - 3 FT ) to go with 2 rebounds . The Wizards ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 29 - 16 ) defeated the Minnesota Timberwolves ( 21 - 23 ) 149 - 107 . Joel Embiid scored 31 points ( 10 - 17 FG , 4 - 6 3Pt , 7 - 8 FT ) to go with 13 rebounds . Ben Simmons scored 20 points ( 7 - 10 FG , 0 - 0 3Pt , 6 - 7 FT ) to go with 11 rebounds . Jimmy Butler scored 19 points ( 8 - 10 FG , 3 - 4 3Pt , 0 - 0 FT ) to go with 3 rebounds . Derrick Rose scored 15 points ( 6 - 13 FG , 1 - 5 3Pt , 2 - 2 FT ) to go with 2 rebounds . JJ Redick scored 15 points ( 5 - 11 FG , 3 - 9 3Pt , 2 - 2 FT ) to go with 0 rebounds . Wilson Chandler scored 14 points ( 5 - 7 FG , 4 - 6 3Pt , 0 - 0 FT ) to go with 5 rebounds . The Timberwolves ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 31 - 17 ) defeated the Houston Rockets ( 26 - 20 ) 121 - 93 . James Harden scored 37 points ( 12 - 26 FG , 6 - 13 3Pt , 7 - 8 FT ) to go with 6 rebounds . Joel Embiid scored 32 points ( 9 - 16 FG , 0 - 1 3Pt , 14 - 17 FT ) to go with 14 rebounds . Gerald Green scored 18 points ( 6 - 16 FG , 2 - 9 3Pt , 4 - 4 FT ) to go with 2 rebounds . Landry Shamet scored 18 points ( 7 - 13 FG , 3 - 6 3Pt , 1 - 1 FT ) to go with 1 rebounds . JJ Redick scored 16 points ( 5 - 10 FG , 1 - 5 3Pt , 5 - 5 FT ) to go with 2 rebounds . Kenneth Faried scored 13 points ( 5 - 7 FG , 1 - 2 3Pt , 2 - 4 FT ) to go with 6 rebounds . The Rockets ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 32 - 17 ) defeated the San_Antonio Spurs ( 27 - 22 ) 122 - 120 . Joel Embiid scored 33 points ( 13 - 28 FG , 2 - 4 3Pt , 5 - 6 FT ) to go with 19 rebounds . DeMar DeRozan scored 26 points ( 12 - 19 FG , 0 - 0 3Pt , 2 - 3 FT ) to go with 9 rebounds . Ben Simmons scored 21 points ( 9 - 14 FG , 0 - 0 3Pt , 3 - 4 FT ) to go with 10 rebounds . JJ Redick scored 19 points ( 6 - 16 FG , 6 - 13 3Pt , 1 - 1 FT ) to go with 3 rebounds . Rudy Gay scored 17 points ( 7 - 11 FG , 0 - 2 3Pt , 3 - 3 FT ) to go with 4 rebounds . Patty Mills scored 17 points ( 6 - 10 FG , 3 - 7 3Pt , 2 - 3 FT ) to go with 1 rebounds . The Spurs ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Toronto Raptors ( 39 - 16 ) defeated the Philadelphia 76ers ( 34 - 20 ) 119 - 107 . Joel Embiid scored 37 points ( 10 - 20 FG , 3 - 7 3Pt , 14 - 15 FT ) to go with 13 rebounds . Kawhi Leonard scored 24 points ( 3 - 11 FG , 2 - 7 3Pt , 16 - 17 FT ) to go with 7 rebounds . Ben Simmons scored 20 points ( 8 - 15 FG , 0 - 0 3Pt , 4 - 5 FT ) to go with 7 rebounds . Kyle Lowry scored 20 points ( 7 - 16 FG , 5 - 9 3Pt , 1 - 2 FT ) to go with 1 rebounds . Serge Ibaka scored 20 points ( 10 - 15 FG , 0 - 1 3Pt , 0 - 0 FT ) to go with 10 rebounds . Jimmy Butler scored 18 points ( 5 - 12 FG , 0 - 2 3Pt , 8 - 8 FT ) to go with 1 rebounds . The Raptors ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 35 - 20 ) defeated the Denver Nuggets ( 37 - 18 ) 117 - 110 . JJ Redick scored 34 points ( 11 - 15 FG , 6 - 7 3Pt , 6 - 7 FT ) to go with 3 rebounds . Nikola Jokic scored 27 points ( 11 - 22 FG , 1 - 5 3Pt , 4 - 4 FT ) to go with 10 rebounds . Jamal Murray scored 23 points ( 9 - 20 FG , 2 - 8 3Pt , 3 - 3 FT ) to go with 5 rebounds . Jimmy Butler scored 22 points ( 4 - 9 FG , 0 - 1 3Pt , 14 - 14 FT ) to go with 7 rebounds . Joel Embiid scored 15 points ( 4 - 17 FG , 0 - 5 3Pt , 7 - 8 FT ) to go with 12 rebounds . Will Barton scored 14 points ( 6 - 16 FG , 0 - 1 3Pt , 2 - 2 FT ) to go with 8 rebounds . The Nuggets ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Boston Celtics ( 36 - 21 ) defeated the Philadelphia 76ers ( 36 - 21 ) 112 - 109 . Gordon Hayward scored 26 points ( 8 - 11 FG , 6 - 7 3Pt , 4 - 4 FT ) to go with 4 rebounds . Al Horford scored 23 points ( 9 - 16 FG , 3 - 5 3Pt , 2 - 2 FT ) to go with 8 rebounds . Joel Embiid scored 23 points ( 9 - 22 FG , 2 - 8 3Pt , 3 - 4 FT ) to go with 14 rebounds . Jimmy Butler scored 22 points ( 7 - 12 FG , 1 - 2 3Pt , 7 - 10 FT ) to go with 9 rebounds . Jayson Tatum scored 20 points ( 7 - 15 FG , 1 - 1 3Pt , 5 - 5 FT ) to go with 10 rebounds . Marcus Morris scored 17 points ( 7 - 13 FG , 1 - 2 3Pt , 2 - 2 FT ) to go with 8 rebounds . The Celtics ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Philadelphia 76ers ( 38 - 21 ) defeated the Miami Heat ( 26 - 31 ) 106 - 102 . Tobias Harris scored 23 points ( 8 - 15 FG , 3 - 7 3Pt , 4 - 6 FT ) to go with 11 rebounds . Ben Simmons scored 21 points ( 9 - 19 FG , 0 - 0 3Pt , 3 - 7 FT ) to go with 7 rebounds . Dwyane Wade scored 19 points ( 8 - 18 FG , 0 - 1 3Pt , 3 - 6 FT ) to go with 4 rebounds . Boban Marjanovic scored 19 points ( 6 - 7 FG , 0 - 0 3Pt , 7 - 10 FT ) to go with 12 rebounds . Dion Waiters scored 18 points ( 7 - 16 FG , 2 - 7 3Pt , 2 - 2 FT ) to go with 5 rebounds . Jimmy Butler scored 18 points ( 5 - 14 FG , 0 - 2 3Pt , 8 - 8 FT ) to go with 6 rebounds . The Heat ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Portland Trail_Blazers ( 36 - 23 ) defeated the Philadelphia 76ers ( 38 - 22 ) 130 - 115 . Ben Simmons scored 29 points ( 11 - 17 FG , 0 - 0 3Pt , 7 - 8 FT ) to go with 7 rebounds . Jusuf Nurkic scored 24 points ( 9 - 13 FG , 0 - 0 3Pt , 6 - 7 FT ) to go with 10 rebounds . Tobias Harris scored 20 points ( 8 - 14 FG , 3 - 7 3Pt , 1 - 1 FT ) to go with 8 rebounds . Damian Lillard scored 17 points ( 5 - 10 FG , 1 - 5 3Pt , 6 - 6 FT ) to go with 6 rebounds . Enes Kanter scored 16 points ( 6 - 14 FG , 0 - 0 3Pt , 4 - 5 FT ) to go with 8 rebounds . Jimmy Butler scored 15 points ( 5 - 9 FG , 0 - 2 3Pt , 5 - 5 FT ) to go with 2 rebounds . The Trail_Blazers ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
The Golden_State Warriors ( 44 - 19 ) defeated the Philadelphia 76ers ( 40 - 23 ) 120 - 117 . Kevin Durant scored 34 points ( 11 - 24 FG , 2 - 7 3Pt , 10 - 14 FT ) to go with 5 rebounds . Stephen Curry scored 28 points ( 10 - 23 FG , 5 - 15 3Pt , 3 - 3 FT ) to go with 4 rebounds . Ben Simmons scored 25 points ( 10 - 15 FG , 0 - 0 3Pt , 5 - 6 FT ) to go with 15 rebounds . DeMarcus Cousins scored 25 points ( 9 - 15 FG , 1 - 2 3Pt , 6 - 10 FT ) to go with 8 rebounds . Mike Scott scored 22 points ( 7 - 15 FG , 6 - 9 3Pt , 2 - 2 FT ) to go with 4 rebounds . Jimmy Butler scored 21 points ( 5 - 16 FG , 2 - 4 3Pt , 9 - 11 FT ) to go with 9 rebounds . The Warriors ' next game will be at home against the Dallas Mavericks , while the 76ers will travel to play the Bulls .
