The Philadelphia 76ers ( 2 - 1 ) defeated the Orlando Magic ( 1 - 2 ) 116 - 115 on Saturday at Wells_Fargo_Center. Joel Embiid scored 32 points ( 13 - 26 FG , 3 - 5 3Pt , 3 - 4 FT ) to go with 10 rebounds . Evan Fournier scored 31 points ( 12 - 23 FG , 6 - 10 3Pt , 1 - 1 FT ) to go with 4 rebounds . JJ Redick scored 31 points ( 10 - 20 FG , 8 - 13 3Pt , 3 - 3 FT ) to go with 4 rebounds . Nikola Vucevic scored 27 points ( 10 - 15 FG , 4 - 4 3Pt , 3 - 3 FT ) to go with 13 rebounds . Aaron Gordon scored 20 points ( 7 - 12 FG , 0 - 1 3Pt , 6 - 9 FT ) to go with 12 rebounds . Terrence Ross scored 15 points ( 5 - 14 FG , 3 - 5 3Pt , 2 - 2 FT ) to go with 4 rebounds . The 76ers ' next game will be against the Pistons . The Magic ' next game will be against the Celtics .
The Minnesota Timberwolves ( 33 - 40 ) defeated the Memphis Grizzlies ( 29 - 44 ) 112 - 99 on Saturday at FedExForum. Karl-Anthony Towns scored 33 points ( 12 - 20 FG , 4 - 7 3Pt , 5 - 5 FT ) to go with 23 rebounds . Mike Conley scored 23 points ( 7 - 17 FG , 2 - 6 3Pt , 7 - 8 FT ) to go with 3 rebounds . Andrew Wiggins scored 22 points ( 9 - 15 FG , 1 - 3 3Pt , 3 - 3 FT ) to go with 4 rebounds . Jonas Valanciunas scored 20 points ( 7 - 15 FG , 1 - 1 3Pt , 5 - 7 FT ) to go with 14 rebounds . Josh Okogie scored 17 points ( 5 - 11 FG , 1 - 3 3Pt , 6 - 6 FT ) to go with 6 rebounds . Delon Wright scored 12 points ( 5 - 10 FG , 2 - 4 3Pt , 0 - 0 FT ) to go with 4 rebounds . The Grizzlies ' next game will be against the Thunder . The Timberwolves ' next game will be against the Clippers .
The Memphis Grizzlies ( 30 - 44 ) defeated the Oklahoma_City Thunder ( 43 - 31 ) 115 - 103 on Monday at FedExForum. Paul George scored 30 points ( 10 - 29 FG , 5 - 15 3Pt , 5 - 6 FT ) to go with 12 rebounds . Dennis Schroder scored 25 points ( 9 - 14 FG , 2 - 4 3Pt , 5 - 6 FT ) to go with 3 rebounds . Bruno Caboclo scored 24 points ( 8 - 13 FG , 4 - 7 3Pt , 4 - 4 FT ) to go with 11 rebounds . Tyler Dorsey scored 21 points ( 7 - 13 FG , 3 - 5 3Pt , 4 - 7 FT ) to go with 8 rebounds . Delon Wright scored 18 points ( 8 - 14 FG , 0 - 3 3Pt , 2 - 3 FT ) to go with 3 rebounds . Jonas Valanciunas scored 18 points ( 6 - 12 FG , 0 - 0 3Pt , 6 - 8 FT ) to go with 14 rebounds . The Grizzlies ' next game will be against the Warriors . The Thunder ' next game will be against the Pacers .
The Golden_State Warriors ( 51 - 23 ) defeated the Memphis Grizzlies ( 30 - 45 ) 118 - 103 on Wednesday at FedExForum. Kevin Durant scored 28 points ( 12 - 13 FG , 1 - 1 3Pt , 3 - 3 FT ) to go with 9 rebounds . Stephen Curry scored 28 points ( 7 - 20 FG , 6 - 12 3Pt , 8 - 9 FT ) to go with 10 rebounds . Jonas Valanciunas scored 27 points ( 12 - 25 FG , 0 - 0 3Pt , 3 - 5 FT ) to go with 13 rebounds . Mike Conley scored 22 points ( 6 - 14 FG , 2 - 7 3Pt , 8 - 10 FT ) to go with 1 rebounds . Bruno Caboclo scored 17 points ( 7 - 13 FG , 3 - 4 3Pt , 0 - 0 FT ) to go with 13 rebounds . DeMarcus Cousins scored 16 points ( 7 - 15 FG , 1 - 3 3Pt , 1 - 1 FT ) to go with 9 rebounds . The Grizzlies ' next game will be against the Suns . The Warriors ' next game will be against the Timberwolves .
The Memphis Grizzlies ( 33 - 49 ) defeated the Golden_State Warriors ( 57 - 25 ) 132 - 117 on Wednesday at FedExForum. Jevon Carter scored 32 points ( 10 - 18 FG , 8 - 12 3Pt , 4 - 4 FT ) to go with 4 rebounds . Justin Holiday scored 22 points ( 8 - 16 FG , 5 - 10 3Pt , 1 - 2 FT ) to go with 4 rebounds . Kevin Durant scored 21 points ( 7 - 10 FG , 0 - 2 3Pt , 7 - 7 FT ) to go with 0 rebounds . Bruno Caboclo scored 21 points ( 8 - 14 FG , 3 - 6 3Pt , 2 - 2 FT ) to go with 4 rebounds . Klay Thompson scored 19 points ( 8 - 12 FG , 3 - 5 3Pt , 0 - 0 FT ) to go with 1 rebounds . Tyler Dorsey scored 18 points ( 7 - 12 FG , 2 - 6 3Pt , 2 - 2 FT ) to go with 4 rebounds .
The Atlanta Hawks ( 2 - 2 ) defeated the Dallas Mavericks ( 2 - 2 ) 111 - 104 on Wednesday at State_Farm_Arena. Kent Bazemore scored 32 points ( 12 - 22 FG , 3 - 11 3Pt , 5 - 6 FT ) to go with 3 rebounds . Taurean Waller-Prince scored 24 points ( 8 - 15 FG , 5 - 9 3Pt , 3 - 4 FT ) to go with 4 rebounds . Wesley Matthews scored 23 points ( 9 - 21 FG , 5 - 14 3Pt , 0 - 0 FT ) to go with 3 rebounds . Luka Doncic scored 21 points ( 7 - 18 FG , 2 - 9 3Pt , 5 - 8 FT ) to go with 9 rebounds . Trae Young scored 17 points ( 3 - 12 FG , 1 - 3 3Pt , 10 - 13 FT ) to go with 4 rebounds . Dennis Smith scored 16 points ( 6 - 12 FG , 1 - 3 3Pt , 3 - 5 FT ) to go with 7 rebounds . The Hawks ' next game will be against the Bulls . The Mavericks ' next game will be against the Raptors .
The Chicago Bulls ( 2 - 4 ) defeated the Atlanta Hawks ( 2 - 3 ) 97 - 85 on Saturday at State_Farm_Arena. Zach LaVine scored 27 points ( 9 - 19 FG , 1 - 5 3Pt , 8 - 10 FT ) to go with 11 rebounds . Jabari Parker scored 18 points ( 7 - 16 FG , 3 - 6 3Pt , 1 - 2 FT ) to go with 8 rebounds . Taurean Waller-Prince scored 16 points ( 5 - 14 FG , 2 - 5 3Pt , 4 - 4 FT ) to go with 5 rebounds . Ryan Arcidiacono scored 13 points ( 5 - 10 FG , 3 - 6 3Pt , 0 - 0 FT ) to go with 2 rebounds . Trae Young scored 13 points ( 3 - 12 FG , 0 - 6 3Pt , 7 - 9 FT ) to go with 3 rebounds . Dewayne Dedmon scored 13 points ( 5 - 10 FG , 1 - 3 3Pt , 2 - 2 FT ) to go with 13 rebounds . The Hawks ' next game will be against the 76ers . The Bulls ' next game will be against the Warriors .
The Detroit Pistons ( 6 - 5 ) defeated the Atlanta Hawks ( 3 - 9 ) 124 - 109 on Friday at State_Farm_Arena. Andre Drummond scored 23 points ( 10 - 15 FG , 0 - 1 3Pt , 3 - 7 FT ) to go with 11 rebounds . Stanley Johnson scored 22 points ( 8 - 16 FG , 4 - 9 3Pt , 2 - 3 FT ) to go with 7 rebounds . Jeremy Lin scored 19 points ( 5 - 9 FG , 2 - 4 3Pt , 7 - 7 FT ) to go with 3 rebounds . Trae Young scored 16 points ( 4 - 9 FG , 0 - 3 3Pt , 8 - 8 FT ) to go with 4 rebounds . Langston Galloway scored 16 points ( 5 - 9 FG , 5 - 9 3Pt , 1 - 1 FT ) to go with 1 rebounds . Omari Spellman scored 14 points ( 5 - 10 FG , 2 - 5 3Pt , 2 - 2 FT ) to go with 10 rebounds . The Hawks ' next game will be against the Lakers . The Pistons ' next game will be against the Hornets .
The Washington Wizards ( 11 - 14 ) defeated the Atlanta Hawks ( 5 - 20 ) 131 - 117 on Wednesday at State_Farm_Arena. Bradley Beal scored 36 points ( 12 - 22 FG , 2 - 6 3Pt , 10 - 13 FT ) to go with 6 rebounds . John Collins scored 26 points ( 12 - 17 FG , 2 - 4 3Pt , 0 - 1 FT ) to go with 14 rebounds . Kent Bazemore scored 22 points ( 8 - 18 FG , 2 - 9 3Pt , 4 - 4 FT ) to go with 2 rebounds . Otto Porter scored 20 points ( 9 - 19 FG , 2 - 9 3Pt , 0 - 0 FT ) to go with 11 rebounds . Kelly Oubre scored 19 points ( 5 - 10 FG , 2 - 5 3Pt , 7 - 8 FT ) to go with 5 rebounds . Thomas Bryant scored 16 points ( 5 - 8 FG , 1 - 2 3Pt , 5 - 5 FT ) to go with 9 rebounds . The Hawks ' next game will be against the Nuggets . The Wizards ' next game will be against the Cavaliers .
The Orlando Magic ( 20 - 27 ) defeated the Atlanta Hawks ( 14 - 32 ) 122 - 103 on Monday at State_Farm_Arena. Evan Fournier scored 29 points ( 9 - 18 FG , 3 - 6 3Pt , 8 - 9 FT ) to go with 3 rebounds . Nikola Vucevic scored 29 points ( 12 - 23 FG , 1 - 3 3Pt , 4 - 4 FT ) to go with 14 rebounds . Dewayne Dedmon scored 24 points ( 8 - 14 FG , 5 - 7 3Pt , 3 - 3 FT ) to go with 9 rebounds . Trae Young scored 21 points ( 8 - 13 FG , 0 - 3 3Pt , 5 - 6 FT ) to go with 3 rebounds . Terrence Ross scored 16 points ( 7 - 15 FG , 1 - 7 3Pt , 1 - 1 FT ) to go with 5 rebounds . Jeremy Lin scored 15 points ( 5 - 9 FG , 1 - 3 3Pt , 4 - 5 FT ) to go with 1 rebounds . The Hawks ' next game will be against the Bulls . The Magic ' next game will be against the Nets .
The Toronto Raptors ( 40 - 16 ) defeated the Atlanta Hawks ( 18 - 36 ) 119 - 101 on Thursday at State_Farm_Arena. Pascal Siakam scored 33 points ( 12 - 20 FG , 2 - 5 3Pt , 7 - 9 FT ) to go with 14 rebounds . Fred VanVleet scored 30 points ( 11 - 22 FG , 4 - 11 3Pt , 4 - 5 FT ) to go with 5 rebounds . Taurean Waller-Prince scored 19 points ( 7 - 12 FG , 5 - 8 3Pt , 0 - 0 FT ) to go with 1 rebounds . Trae Young scored 19 points ( 7 - 14 FG , 1 - 2 3Pt , 4 - 7 FT ) to go with 5 rebounds . Kyle Lowry scored 13 points ( 3 - 13 FG , 3 - 11 3Pt , 4 - 6 FT ) to go with 8 rebounds . John Collins scored 12 points ( 5 - 11 FG , 1 - 3 3Pt , 1 - 2 FT ) to go with 12 rebounds . The Hawks ' next game will be against the Hornets . The Raptors ' next game will be against the Knicks .
The Charlotte Hornets ( 27 - 28 ) defeated the Atlanta Hawks ( 18 - 37 ) 129 - 120 on Saturday at State_Farm_Arena. Kemba Walker scored 37 points ( 13 - 27 FG , 9 - 17 3Pt , 2 - 2 FT ) to go with 1 rebounds . Marvin Williams scored 27 points ( 12 - 16 FG , 3 - 7 3Pt , 0 - 0 FT ) to go with 3 rebounds . Jeremy Lamb scored 24 points ( 8 - 14 FG , 4 - 7 3Pt , 4 - 4 FT ) to go with 6 rebounds . John Collins scored 21 points ( 8 - 12 FG , 0 - 2 3Pt , 5 - 7 FT ) to go with 5 rebounds . Trae Young scored 20 points ( 8 - 15 FG , 4 - 6 3Pt , 0 - 0 FT ) to go with 1 rebounds . Kevin Huerter scored 17 points ( 7 - 9 FG , 3 - 3 3Pt , 0 - 0 FT ) to go with 4 rebounds . The Hawks ' next game will be against the Magic . The Hornets ' next game will be against the Pacers .
The Detroit Pistons ( 27 - 30 ) defeated the Atlanta Hawks ( 19 - 40 ) 125 - 122 on Friday at State_Farm_Arena. Reggie Jackson scored 32 points ( 12 - 22 FG , 3 - 9 3Pt , 5 - 6 FT ) to go with 5 rebounds . Trae Young scored 30 points ( 11 - 23 FG , 5 - 11 3Pt , 3 - 3 FT ) to go with 3 rebounds . Andre Drummond scored 26 points ( 9 - 13 FG , 0 - 0 3Pt , 8 - 16 FT ) to go with 21 rebounds . John Collins scored 19 points ( 6 - 16 FG , 3 - 5 3Pt , 4 - 5 FT ) to go with 6 rebounds . Vince Carter scored 16 points ( 5 - 8 FG , 3 - 6 3Pt , 3 - 4 FT ) to go with 3 rebounds . Blake Griffin scored 15 points ( 6 - 13 FG , 2 - 6 3Pt , 1 - 2 FT ) to go with 4 rebounds . The Hawks ' next game will be against the Suns . The Pistons ' next game will be against the Heat .
The Brooklyn Nets ( 35 - 33 ) defeated the Atlanta Hawks ( 22 - 45 ) 114 - 112 on Saturday at State_Farm_Arena. John Collins scored 33 points ( 13 - 20 FG , 0 - 1 3Pt , 7 - 9 FT ) to go with 19 rebounds . Trae Young scored 23 points ( 4 - 14 FG , 2 - 4 3Pt , 13 - 16 FT ) to go with 10 rebounds . Spencer Dinwiddie scored 23 points ( 7 - 14 FG , 4 - 7 3Pt , 5 - 8 FT ) to go with 6 rebounds . Jarrett Allen scored 20 points ( 5 - 6 FG , 0 - 0 3Pt , 10 - 16 FT ) to go with 12 rebounds . D'Angelo Russell scored 18 points ( 6 - 23 FG , 3 - 12 3Pt , 3 - 5 FT ) to go with 3 rebounds . Rodions Kurucs scored 16 points ( 5 - 7 FG , 4 - 5 3Pt , 2 - 2 FT ) to go with 6 rebounds . The Hawks ' next game will be against the Pelicans . The Nets ' next game will be against the Pistons .
The Atlanta Hawks ( 23 - 45 ) defeated the New_Orleans Pelicans ( 30 - 39 ) 128 - 116 on Sunday at State_Farm_Arena. Kevin Huerter scored 27 points ( 11 - 18 FG , 4 - 7 3Pt , 1 - 1 FT ) to go with 4 rebounds . Julius Randle scored 23 points ( 8 - 18 FG , 4 - 6 3Pt , 3 - 3 FT ) to go with 3 rebounds . Frank Jackson scored 23 points ( 10 - 18 FG , 3 - 7 3Pt , 0 - 0 FT ) to go with 6 rebounds . John Collins scored 23 points ( 9 - 15 FG , 2 - 3 3Pt , 3 - 4 FT ) to go with 10 rebounds . Alex Len scored 19 points ( 8 - 16 FG , 3 - 6 3Pt , 0 - 0 FT ) to go with 9 rebounds . Elfrid Payton scored 15 points ( 6 - 12 FG , 1 - 3 3Pt , 2 - 2 FT ) to go with 10 rebounds . The Hawks ' next game will be against the Grizzlies . The Pelicans ' next game will be against the Bucks .
The Houston Rockets ( 45 - 26 ) defeated the Atlanta Hawks ( 24 - 48 ) 121 - 105 on Tuesday at State_Farm_Arena. James Harden scored 31 points ( 8 - 18 FG , 4 - 11 3Pt , 11 - 12 FT ) to go with 8 rebounds . Clint Capela scored 26 points ( 11 - 13 FG , 0 - 0 3Pt , 4 - 8 FT ) to go with 11 rebounds . Trae Young scored 21 points ( 6 - 13 FG , 2 - 5 3Pt , 7 - 7 FT ) to go with 4 rebounds . John Collins scored 20 points ( 9 - 14 FG , 0 - 2 3Pt , 2 - 4 FT ) to go with 10 rebounds . Danuel House scored 19 points ( 6 - 12 FG , 6 - 11 3Pt , 1 - 2 FT ) to go with 3 rebounds . Taurean Waller-Prince scored 16 points ( 6 - 10 FG , 4 - 6 3Pt , 0 - 0 FT ) to go with 2 rebounds . The Hawks ' next game will be against the Jazz . The Rockets ' next game will be against the Grizzlies .
The Atlanta Hawks ( 25 - 48 ) defeated the Utah Jazz ( 42 - 30 ) 117 - 114 on Thursday at State_Farm_Arena. Donovan Mitchell scored 34 points ( 15 - 32 FG , 2 - 6 3Pt , 2 - 3 FT ) to go with 4 rebounds . Trae Young scored 23 points ( 8 - 22 FG , 1 - 6 3Pt , 6 - 9 FT ) to go with 2 rebounds . Dewayne Dedmon scored 18 points ( 6 - 8 FG , 3 - 3 3Pt , 3 - 4 FT ) to go with 9 rebounds . Ricky Rubio scored 17 points ( 6 - 10 FG , 2 - 3 3Pt , 3 - 3 FT ) to go with 5 rebounds . Derrick Favors scored 15 points ( 6 - 10 FG , 0 - 0 3Pt , 3 - 3 FT ) to go with 15 rebounds . Kevin Huerter scored 14 points ( 6 - 12 FG , 2 - 6 3Pt , 0 - 0 FT ) to go with 1 rebounds . The Hawks ' next game will be against the 76ers . The Jazz ' next game will be against the Bulls .
The Portland Trail_Blazers ( 48 - 27 ) defeated the Atlanta Hawks ( 27 - 49 ) 118 - 98 on Friday at State_Farm_Arena. Damian Lillard scored 36 points ( 13 - 25 FG , 4 - 10 3Pt , 6 - 6 FT ) to go with 3 rebounds . Trae Young scored 26 points ( 10 - 25 FG , 1 - 8 3Pt , 5 - 5 FT ) to go with 9 rebounds . John Collins scored 20 points ( 8 - 16 FG , 1 - 5 3Pt , 3 - 3 FT ) to go with 2 rebounds . Al-Farouq Aminu scored 17 points ( 5 - 9 FG , 1 - 2 3Pt , 6 - 6 FT ) to go with 11 rebounds . Enes Kanter scored 14 points ( 7 - 11 FG , 0 - 0 3Pt , 0 - 0 FT ) to go with 8 rebounds . Seth Curry scored 12 points ( 4 - 9 FG , 2 - 4 3Pt , 2 - 2 FT ) to go with 3 rebounds . The Hawks ' next game will be against the Bucks . The Trail_Blazers ' next game will be against the Pistons .
The Miami Heat ( 2 - 2 ) defeated the New_York Knicks ( 1 - 4 ) 110 - 87 on Wednesday at American_Airlines_Arena. Hassan Whiteside scored 22 points ( 8 - 15 FG , 0 - 0 3Pt , 6 - 10 FT ) to go with 14 rebounds . Josh Richardson scored 21 points ( 8 - 14 FG , 5 - 6 3Pt , 0 - 0 FT ) to go with 8 rebounds . Damyean Dotson scored 20 points ( 8 - 14 FG , 3 - 8 3Pt , 1 - 2 FT ) to go with 10 rebounds . Rodney McGruder scored 19 points ( 6 - 8 FG , 3 - 3 3Pt , 4 - 5 FT ) to go with 6 rebounds . Tim Hardaway scored 14 points ( 4 - 10 FG , 2 - 5 3Pt , 4 - 4 FT ) to go with 3 rebounds . Mario Hezonja scored 13 points ( 4 - 15 FG , 2 - 8 3Pt , 3 - 6 FT ) to go with 1 rebounds . The Heat ' next game will be against the Trail_Blazers . The Knicks ' next game will be against the Warriors .
The Sacramento Kings ( 4 - 3 ) defeated the Miami Heat ( 3 - 3 ) 123 - 113 on Monday at American_Airlines_Arena. Josh Richardson scored 31 points ( 10 - 21 FG , 4 - 10 3Pt , 7 - 7 FT ) to go with 3 rebounds . Willie Cauley-Stein scored 26 points ( 11 - 17 FG , 0 - 0 3Pt , 4 - 7 FT ) to go with 13 rebounds . Buddy Hield scored 23 points ( 8 - 14 FG , 4 - 6 3Pt , 3 - 4 FT ) to go with 8 rebounds . Goran Dragic scored 20 points ( 7 - 16 FG , 4 - 9 3Pt , 2 - 2 FT ) to go with 1 rebounds . De'Aaron Fox scored 20 points ( 8 - 15 FG , 1 - 2 3Pt , 3 - 5 FT ) to go with 4 rebounds . Nemanja Bjelica scored 19 points ( 7 - 15 FG , 3 - 7 3Pt , 2 - 4 FT ) to go with 5 rebounds . The Heat ' next game will be against the Hornets . The Kings ' next game will be against the Magic .
The Indiana Pacers ( 8 - 5 ) defeated the Miami Heat ( 5 - 6 ) 110 - 102 on Friday at American_Airlines_Arena. Victor Oladipo scored 22 points ( 9 - 22 FG , 1 - 5 3Pt , 3 - 5 FT ) to go with 5 rebounds . Kelly Olynyk scored 20 points ( 6 - 8 FG , 3 - 5 3Pt , 5 - 7 FT ) to go with 4 rebounds . Josh Richardson scored 18 points ( 6 - 17 FG , 2 - 6 3Pt , 4 - 5 FT ) to go with 0 rebounds . Darren Collison scored 17 points ( 6 - 10 FG , 0 - 3 3Pt , 5 - 8 FT ) to go with 3 rebounds . Domantas Sabonis scored 17 points ( 6 - 7 FG , 0 - 0 3Pt , 5 - 8 FT ) to go with 11 rebounds . Bojan Bogdanovic scored 16 points ( 6 - 9 FG , 3 - 4 3Pt , 1 - 2 FT ) to go with 2 rebounds . The Heat ' next game will be against the Wizards . The Pacers ' next game will be against the Rockets .
The Orlando Magic ( 12 - 12 ) defeated the Miami Heat ( 9 - 14 ) 105 - 90 on Tuesday at American_Airlines_Arena. Aaron Gordon scored 20 points ( 7 - 16 FG , 3 - 3 3Pt , 3 - 4 FT ) to go with 13 rebounds . Nikola Vucevic scored 19 points ( 8 - 16 FG , 2 - 5 3Pt , 1 - 2 FT ) to go with 10 rebounds . Terrence Ross scored 19 points ( 7 - 13 FG , 2 - 3 3Pt , 3 - 3 FT ) to go with 3 rebounds . Justise Winslow scored 14 points ( 6 - 13 FG , 2 - 4 3Pt , 0 - 0 FT ) to go with 5 rebounds . Kelly Olynyk scored 13 points ( 4 - 11 FG , 4 - 10 3Pt , 1 - 2 FT ) to go with 6 rebounds . Evan Fournier scored 13 points ( 5 - 10 FG , 3 - 4 3Pt , 0 - 0 FT ) to go with 3 rebounds . The Heat ' next game will be against the Suns . The Magic ' next game will be against the Nuggets .
The Miami Heat ( 21 - 20 ) defeated the Memphis Grizzlies ( 19 - 23 ) 112 - 108 on Saturday at American_Airlines_Arena. Justise Winslow scored 26 points ( 10 - 16 FG , 4 - 4 3Pt , 2 - 2 FT ) to go with 7 rebounds . JaMychal Green scored 24 points ( 8 - 11 FG , 1 - 2 3Pt , 7 - 8 FT ) to go with 11 rebounds . Mike Conley scored 22 points ( 7 - 15 FG , 3 - 5 3Pt , 5 - 6 FT ) to go with 2 rebounds . Marc Gasol scored 15 points ( 7 - 14 FG , 1 - 5 3Pt , 0 - 0 FT ) to go with 5 rebounds . Josh Richardson scored 14 points ( 4 - 11 FG , 1 - 5 3Pt , 5 - 6 FT ) to go with 6 rebounds . Tyler Johnson scored 14 points ( 5 - 9 FG , 4 - 8 3Pt , 0 - 0 FT ) to go with 1 rebounds . The Heat ' next game will be against the Bucks . The Grizzlies ' next game will be against the Rockets .
The Chicago Bulls ( 12 - 40 ) defeated the Miami Heat ( 24 - 25 ) 105 - 89 on Wednesday at American_Airlines_Arena. Bobby Portis scored 26 points ( 10 - 17 FG , 2 - 3 3Pt , 4 - 4 FT ) to go with 4 rebounds . Wayne Selden Jr. scored 20 points ( 6 - 10 FG , 4 - 6 3Pt , 4 - 4 FT ) to go with 2 rebounds . Tyler Johnson scored 15 points ( 5 - 12 FG , 2 - 6 3Pt , 3 - 3 FT ) to go with 3 rebounds . Kris Dunn scored 14 points ( 6 - 14 FG , 1 - 1 3Pt , 1 - 3 FT ) to go with 5 rebounds . Lauri Markkanen scored 14 points ( 4 - 15 FG , 0 - 5 3Pt , 6 - 7 FT ) to go with 13 rebounds . Justise Winslow scored 14 points ( 6 - 17 FG , 2 - 6 3Pt , 0 - 0 FT ) to go with 6 rebounds . The Heat ' next game will be against the Thunder . The Bulls ' next game will be against the Hornets .
The Oklahoma_City Thunder ( 33 - 18 ) defeated the Miami Heat ( 24 - 26 ) 118 - 102 on Friday at American_Airlines_Arena. Paul George scored 43 points ( 14 - 23 FG , 10 - 16 3Pt , 5 - 6 FT ) to go with 7 rebounds . Dennis Schroder scored 28 points ( 11 - 13 FG , 4 - 6 3Pt , 2 - 2 FT ) to go with 2 rebounds . Kelly Olynyk scored 21 points ( 8 - 12 FG , 4 - 6 3Pt , 1 - 1 FT ) to go with 7 rebounds . Josh Richardson scored 18 points ( 7 - 18 FG , 2 - 8 3Pt , 2 - 2 FT ) to go with 4 rebounds . Russell Westbrook scored 14 points ( 6 - 10 FG , 0 - 1 3Pt , 2 - 5 FT ) to go with 12 rebounds . Steven Adams scored 13 points ( 6 - 15 FG , 0 - 0 3Pt , 1 - 1 FT ) to go with 7 rebounds . The Heat ' next game will be against the Pacers . The Thunder ' next game will be against the Celtics .
The Phoenix Suns ( 12 - 50 ) defeated the Miami Heat ( 26 - 33 ) 124 - 121 on Monday at American_Airlines_Arena. Hassan Whiteside scored 29 points ( 14 - 19 FG , 0 - 0 3Pt , 1 - 2 FT ) to go with 11 rebounds . Kelly Olynyk scored 28 points ( 11 - 17 FG , 4 - 6 3Pt , 2 - 2 FT ) to go with 10 rebounds . Devin Booker scored 20 points ( 6 - 16 FG , 3 - 9 3Pt , 5 - 5 FT ) to go with 4 rebounds . Tyler Johnson scored 18 points ( 6 - 12 FG , 3 - 5 3Pt , 3 - 3 FT ) to go with 1 rebounds . Kelly Oubre scored 16 points ( 6 - 11 FG , 1 - 4 3Pt , 3 - 4 FT ) to go with 8 rebounds . Jamal Crawford scored 16 points ( 5 - 9 FG , 2 - 5 3Pt , 4 - 4 FT ) to go with 4 rebounds . The Heat ' next game will be against the Warriors . The Suns ' next game will be against the Pelicans .
The Miami Heat ( 29 - 34 ) defeated the Atlanta Hawks ( 22 - 43 ) 114 - 113 on Monday at American_Airlines_Arena. Dwyane Wade scored 23 points ( 10 - 17 FG , 1 - 2 3Pt , 2 - 4 FT ) to go with 2 rebounds . Vince Carter scored 21 points ( 7 - 14 FG , 7 - 11 3Pt , 0 - 0 FT ) to go with 4 rebounds . Josh Richardson scored 19 points ( 8 - 15 FG , 2 - 6 3Pt , 1 - 1 FT ) to go with 5 rebounds . Justise Winslow scored 18 points ( 8 - 12 FG , 1 - 4 3Pt , 1 - 2 FT ) to go with 5 rebounds . Kent Bazemore scored 18 points ( 5 - 16 FG , 2 - 9 3Pt , 6 - 8 FT ) to go with 7 rebounds . Dion Waiters scored 14 points ( 5 - 9 FG , 1 - 2 3Pt , 3 - 4 FT ) to go with 3 rebounds . The Heat ' next game will be against the Hornets . The Hawks ' next game will be against the Spurs .
The Miami Heat ( 32 - 35 ) defeated the Detroit Pistons ( 34 - 33 ) 108 - 74 on Wednesday at American_Airlines_Arena. Justise Winslow scored 16 points ( 7 - 11 FG , 2 - 4 3Pt , 0 - 0 FT ) to go with 5 rebounds . Dion Waiters scored 14 points ( 5 - 12 FG , 4 - 8 3Pt , 0 - 2 FT ) to go with 4 rebounds . Blake Griffin scored 13 points ( 4 - 9 FG , 2 - 6 3Pt , 3 - 4 FT ) to go with 4 rebounds . Josh Richardson scored 13 points ( 5 - 10 FG , 2 - 3 3Pt , 1 - 2 FT ) to go with 8 rebounds . Hassan Whiteside scored 13 points ( 6 - 12 FG , 0 - 0 3Pt , 1 - 1 FT ) to go with 11 rebounds . Wayne Ellington scored 11 points ( 3 - 7 FG , 3 - 7 3Pt , 2 - 2 FT ) to go with 1 rebounds . The Heat ' next game will be against the Bucks . The Pistons ' next game will be against the Lakers .
The Miami Heat ( 39 - 42 ) defeated the Philadelphia 76ers ( 50 - 31 ) 122 - 99 on Tuesday at American_Airlines_Arena. Dwyane Wade scored 30 points ( 10 - 23 FG , 4 - 10 3Pt , 6 - 6 FT ) to go with 3 rebounds . Bam Adebayo scored 19 points ( 8 - 11 FG , 0 - 0 3Pt , 3 - 5 FT ) to go with 9 rebounds . Greg Monroe scored 18 points ( 6 - 8 FG , 0 - 0 3Pt , 6 - 6 FT ) to go with 5 rebounds . Justise Winslow scored 16 points ( 6 - 9 FG , 4 - 5 3Pt , 0 - 0 FT ) to go with 3 rebounds . Ben Simmons scored 16 points ( 7 - 12 FG , 0 - 0 3Pt , 2 - 2 FT ) to go with 4 rebounds . Hassan Whiteside scored 15 points ( 7 - 8 FG , 0 - 0 3Pt , 1 - 2 FT ) to go with 9 rebounds . The Heat ' next game will be against the Nets . The 76ers ' next game will be against the Bulls .
The Charlotte Hornets ( 3 - 3 ) defeated the Chicago Bulls ( 1 - 4 ) 135 - 106 on Friday at Spectrum_Center. Kemba Walker scored 30 points ( 11 - 18 FG , 5 - 10 3Pt , 3 - 3 FT ) to go with 6 rebounds . Zach LaVine scored 20 points ( 6 - 16 FG , 4 - 8 3Pt , 4 - 6 FT ) to go with 3 rebounds . Jabari Parker scored 19 points ( 7 - 14 FG , 2 - 5 3Pt , 3 - 3 FT ) to go with 2 rebounds . Tony Parker scored 18 points ( 7 - 11 FG , 1 - 2 3Pt , 3 - 3 FT ) to go with 0 rebounds . Miles Bridges scored 15 points ( 7 - 10 FG , 1 - 3 3Pt , 0 - 0 FT ) to go with 5 rebounds . Michael Kidd-Gilchrist scored 15 points ( 6 - 9 FG , 0 - 0 3Pt , 3 - 4 FT ) to go with 7 rebounds . The Hornets ' next game will be against the 76ers . The Bulls ' next game will be against the Hawks .
