sentences,sim_features
"The statistics would indicate a win for the Denver Nuggets ( 23 - 37 ) , but that simply wasn ’ t the case . ","{""HOME-TEAM-PTS_QTR1"": 19, ""VIS-TEAM-PTS_QTR1"": 22, ""HOME-TEAM-PTS_QTR2"": 28, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 24, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 32, ""HOME-TEAM-PTS"": 96, ""VIS-TEAM-PTS"": 103, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 75, ""VIS-TEAM-FGA"": 75, ""HOME-TEAM-FG_PCT"": 53, ""VIS-TEAM-FG_PCT"": 48, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 3, ""HOME-TEAM-FG3A"": 25, ""VIS-TEAM-FG3A"": 20, ""HOME-TEAM-FG3_PCT"": 32, ""VIS-TEAM-FG3_PCT"": 15, ""HOME-TEAM-FTM"": 8, ""VIS-TEAM-FTM"": 28, ""HOME-TEAM-FTA"": 10, ""VIS-TEAM-FTA"": 36, ""HOME-TEAM-FT_PCT"": 80, ""VIS-TEAM-FT_PCT"": 78, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 27, ""HOME-TEAM-AST"": 27, ""VIS-TEAM-AST"": 27, ""HOME-TEAM-TOV"": 19, ""VIS-TEAM-TOV"": 8, ""HOME-TEAM-WINS"": 23, ""VIS-TEAM-WINS"": 35, ""HOME-TEAM-LOSSES"": 37, ""VIS-TEAM-LOSSES"": 24, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 12, ""VIS-TEAM-STANDING"": 5, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"Denver shot 53 percent from the field , while holding Memphis to 48 percent shooting . ","{""HOME-TEAM-PTS_QTR1"": 19, ""VIS-TEAM-PTS_QTR1"": 22, ""HOME-TEAM-PTS_QTR2"": 28, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 24, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 32, ""HOME-TEAM-PTS"": 96, ""VIS-TEAM-PTS"": 103, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 75, ""VIS-TEAM-FGA"": 75, ""HOME-TEAM-FG_PCT"": 53, ""VIS-TEAM-FG_PCT"": 48, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 3, ""HOME-TEAM-FG3A"": 25, ""VIS-TEAM-FG3A"": 20, ""HOME-TEAM-FG3_PCT"": 32, ""VIS-TEAM-FG3_PCT"": 15, ""HOME-TEAM-FTM"": 8, ""VIS-TEAM-FTM"": 28, ""HOME-TEAM-FTA"": 10, ""VIS-TEAM-FTA"": 36, ""HOME-TEAM-FT_PCT"": 80, ""VIS-TEAM-FT_PCT"": 78, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 27, ""HOME-TEAM-AST"": 27, ""VIS-TEAM-AST"": 27, ""HOME-TEAM-TOV"": 19, ""VIS-TEAM-TOV"": 8, ""HOME-TEAM-WINS"": 23, ""VIS-TEAM-WINS"": 35, ""HOME-TEAM-LOSSES"": 37, ""VIS-TEAM-LOSSES"": 24, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 12, ""VIS-TEAM-STANDING"": 5, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"Dallas had won 3 of their 15 4 coming into this , but couldn ’ t hold a late lead on the road against a struggling The Denver Nuggets team . ","{""HOME-TEAM-PTS_QTR1"": 22, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-TEAM-PTS_QTR2"": 35, ""VIS-TEAM-PTS_QTR2"": 31, ""HOME-TEAM-PTS_QTR3"": 20, ""VIS-TEAM-PTS_QTR3"": 29, ""HOME-TEAM-PTS_QTR4"": 29, ""VIS-TEAM-PTS_QTR4"": 27, ""HOME-TEAM-PTS"": 116, ""VIS-TEAM-PTS"": 114, ""HOME-TEAM-FGM"": 44, ""VIS-TEAM-FGM"": 41, ""HOME-TEAM-FGA"": 107, ""VIS-TEAM-FGA"": 93, ""HOME-TEAM-FG_PCT"": 41, ""VIS-TEAM-FG_PCT"": 44, ""HOME-TEAM-FG3M"": 9, ""VIS-TEAM-FG3M"": 16, ""HOME-TEAM-FG3A"": 26, ""VIS-TEAM-FG3A"": 41, ""HOME-TEAM-FG3_PCT"": 35, ""VIS-TEAM-FG3_PCT"": 39, ""HOME-TEAM-FTM"": 19, ""VIS-TEAM-FTM"": 16, ""HOME-TEAM-FTA"": 25, ""VIS-TEAM-FTA"": 20, ""HOME-TEAM-FT_PCT"": 76, ""VIS-TEAM-FT_PCT"": 80, ""HOME-TEAM-REB"": 58, ""VIS-TEAM-REB"": 46, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 29, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 25, ""VIS-TEAM-WINS"": 33, ""HOME-TEAM-LOSSES"": 38, ""VIS-TEAM-LOSSES"": 30, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 11, ""VIS-TEAM-STANDING"": 6, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"The Sacramento Kings ( 31 - 45 ) shot 47 percent from the field and 80 percent from the free - throw line in The Sacramento Kings ( 31 - 45 ) win , while holding Denver to under 44 percent shooting . ","{""HOME-TEAM-PTS_QTR1"": 27, ""VIS-TEAM-PTS_QTR1"": 23, ""HOME-TEAM-PTS_QTR2"": 35, ""VIS-TEAM-PTS_QTR2"": 32, ""HOME-TEAM-PTS_QTR3"": 26, ""VIS-TEAM-PTS_QTR3"": 29, ""HOME-TEAM-PTS_QTR4"": 18, ""VIS-TEAM-PTS_QTR4"": 31, ""HOME-TEAM-PTS"": 106, ""VIS-TEAM-PTS"": 115, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 41, ""HOME-TEAM-FGA"": 92, ""VIS-TEAM-FGA"": 88, ""HOME-TEAM-FG_PCT"": 43, ""VIS-TEAM-FG_PCT"": 47, ""HOME-TEAM-FG3M"": 9, ""VIS-TEAM-FG3M"": 8, ""HOME-TEAM-FG3A"": 29, ""VIS-TEAM-FG3A"": 21, ""HOME-TEAM-FG3_PCT"": 31, ""VIS-TEAM-FG3_PCT"": 38, ""HOME-TEAM-FTM"": 17, ""VIS-TEAM-FTM"": 25, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 31, ""HOME-TEAM-FT_PCT"": 71, ""VIS-TEAM-FT_PCT"": 81, ""HOME-TEAM-REB"": 50, ""VIS-TEAM-REB"": 48, ""HOME-TEAM-AST"": 27, ""VIS-TEAM-AST"": 27, ""HOME-TEAM-TOV"": 10, ""VIS-TEAM-TOV"": 7, ""HOME-TEAM-WINS"": 32, ""VIS-TEAM-WINS"": 31, ""HOME-TEAM-LOSSES"": 46, ""VIS-TEAM-LOSSES"": 46, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 10, ""VIS-TEAM-STANDING"": 11, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 0}"
"The key for Denver was The key for Denver defense , as The key for Denver held the Spurs to 42 percent from the field and 21 percent from 3 - point range . ","{""HOME-TEAM-PTS_QTR1"": 24, ""VIS-TEAM-PTS_QTR1"": 18, ""HOME-TEAM-PTS_QTR2"": 27, ""VIS-TEAM-PTS_QTR2"": 35, ""HOME-TEAM-PTS_QTR3"": 26, ""VIS-TEAM-PTS_QTR3"": 19, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 26, ""HOME-TEAM-PTS"": 102, ""VIS-TEAM-PTS"": 98, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 85, ""HOME-TEAM-FG_PCT"": 47, ""VIS-TEAM-FG_PCT"": 42, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 3, ""HOME-TEAM-FG3A"": 22, ""VIS-TEAM-FG3A"": 14, ""HOME-TEAM-FG3_PCT"": 27, ""VIS-TEAM-FG3_PCT"": 21, ""HOME-TEAM-FTM"": 16, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 19, ""VIS-TEAM-FTA"": 28, ""HOME-TEAM-FT_PCT"": 84, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 47, ""VIS-TEAM-REB"": 45, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 20, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 10, ""HOME-TEAM-WINS"": 33, ""VIS-TEAM-WINS"": 65, ""HOME-TEAM-LOSSES"": 47, ""VIS-TEAM-LOSSES"": 14, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 10, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"Fellow offseason signing Monta Ellis had trouble finding the net for the 2 consecutive game , shooting only 25 percent from the field ( 3 - for - 12 ) after a 27 percent night in the opener Wednesday . ","{""HOME-TEAM-PTS_QTR1"": 20, ""VIS-TEAM-PTS_QTR1"": 29, ""HOME-TEAM-PTS_QTR2"": 29, ""VIS-TEAM-PTS_QTR2"": 21, ""HOME-TEAM-PTS_QTR3"": 26, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 28, ""VIS-TEAM-PTS_QTR4"": 39, ""HOME-TEAM-PTS"": 103, ""VIS-TEAM-PTS"": 112, ""HOME-TEAM-FGM"": 37, ""VIS-TEAM-FGM"": 41, ""HOME-TEAM-FGA"": 78, ""VIS-TEAM-FGA"": 82, ""HOME-TEAM-FG_PCT"": 47, ""VIS-TEAM-FG_PCT"": 50, ""HOME-TEAM-FG3M"": 12, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 30, ""VIS-TEAM-FG3A"": 16, ""HOME-TEAM-FG3_PCT"": 40, ""VIS-TEAM-FG3_PCT"": 44, ""HOME-TEAM-FTM"": 17, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 29, ""HOME-TEAM-FT_PCT"": 71, ""VIS-TEAM-FT_PCT"": 79, ""HOME-TEAM-REB"": 38, ""VIS-TEAM-REB"": 42, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 26, ""HOME-TEAM-TOV"": 20, ""VIS-TEAM-TOV"": 14, ""HOME-TEAM-WINS"": 0, ""VIS-TEAM-WINS"": 1, ""HOME-TEAM-LOSSES"": 2, ""VIS-TEAM-LOSSES"": 1, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 12, ""VIS-TEAM-STANDING"": 8, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"The game was tied with 2 minutes remaining , but some clutch free - throw shooting allowed The Indiana Pacers ( 3 - 3 ) to take the edge over the Heat . ","{""HOME-TEAM-PTS_QTR1"": 16, ""VIS-TEAM-PTS_QTR1"": 26, ""HOME-TEAM-PTS_QTR2"": 33, ""VIS-TEAM-PTS_QTR2"": 23, ""HOME-TEAM-PTS_QTR3"": 22, ""VIS-TEAM-PTS_QTR3"": 19, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 90, ""VIS-TEAM-PTS"": 87, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 80, ""VIS-TEAM-FGA"": 81, ""HOME-TEAM-FG_PCT"": 45, ""VIS-TEAM-FG_PCT"": 44, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 15, ""VIS-TEAM-FG3A"": 20, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 30, ""HOME-TEAM-FTM"": 13, ""VIS-TEAM-FTM"": 9, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 13, ""HOME-TEAM-FT_PCT"": 54, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 43, ""VIS-TEAM-REB"": 40, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 21, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 11, ""HOME-TEAM-WINS"": 3, ""VIS-TEAM-WINS"": 3, ""HOME-TEAM-LOSSES"": 3, ""VIS-TEAM-LOSSES"": 3, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 7, ""VIS-TEAM-STANDING"": 8, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
"Indiana has taken nothing for granted so far this season , and is grinding out every game , and was rewarded with the W for their efforts Friday . ","{""HOME-TEAM-PTS_QTR1"": 16, ""VIS-TEAM-PTS_QTR1"": 26, ""HOME-TEAM-PTS_QTR2"": 33, ""VIS-TEAM-PTS_QTR2"": 23, ""HOME-TEAM-PTS_QTR3"": 22, ""VIS-TEAM-PTS_QTR3"": 19, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 90, ""VIS-TEAM-PTS"": 87, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 80, ""VIS-TEAM-FGA"": 81, ""HOME-TEAM-FG_PCT"": 45, ""VIS-TEAM-FG_PCT"": 44, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 15, ""VIS-TEAM-FG3A"": 20, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 30, ""HOME-TEAM-FTM"": 13, ""VIS-TEAM-FTM"": 9, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 13, ""HOME-TEAM-FT_PCT"": 54, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 43, ""VIS-TEAM-REB"": 40, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 21, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 11, ""HOME-TEAM-WINS"": 3, ""VIS-TEAM-WINS"": 3, ""HOME-TEAM-LOSSES"": 3, ""VIS-TEAM-LOSSES"": 3, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 7, ""VIS-TEAM-STANDING"": 8, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
"Indiana on the whole shot the lights out , hitting 52 percent of Indiana on the whole shots from the field and 50 percent of Indiana on the whole 3 - point attempts . ","{""HOME-TEAM-PTS_QTR1"": 28, ""VIS-TEAM-PTS_QTR1"": 25, ""HOME-TEAM-PTS_QTR2"": 27, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 35, ""VIS-TEAM-PTS_QTR3"": 16, ""HOME-TEAM-PTS_QTR4"": 33, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 123, ""VIS-TEAM-PTS"": 86, ""HOME-TEAM-FGM"": 47, ""VIS-TEAM-FGM"": 34, ""HOME-TEAM-FGA"": 91, ""VIS-TEAM-FGA"": 79, ""HOME-TEAM-FG_PCT"": 52, ""VIS-TEAM-FG_PCT"": 43, ""HOME-TEAM-FG3M"": 15, ""VIS-TEAM-FG3M"": 5, ""HOME-TEAM-FG3A"": 30, ""VIS-TEAM-FG3A"": 17, ""HOME-TEAM-FG3_PCT"": 50, ""VIS-TEAM-FG3_PCT"": 29, ""HOME-TEAM-FTM"": 14, ""VIS-TEAM-FTM"": 13, ""HOME-TEAM-FTA"": 23, ""VIS-TEAM-FTA"": 19, ""HOME-TEAM-FT_PCT"": 61, ""VIS-TEAM-FT_PCT"": 68, ""HOME-TEAM-REB"": 42, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 28, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 23, ""HOME-TEAM-WINS"": 8, ""VIS-TEAM-WINS"": 5, ""HOME-TEAM-LOSSES"": 5, ""VIS-TEAM-LOSSES"": 8, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 4, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"Guard Monta Ellis , coming off a cold streak coupled with a back injury , took over the game , pouring in 24 points and dishing out 6 assists while racking up a whopping 6 steals . ","{""HOME-TEAM-PTS_QTR1"": 20, ""VIS-TEAM-PTS_QTR1"": 21, ""HOME-TEAM-PTS_QTR2"": 27, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 30, ""VIS-TEAM-PTS_QTR3"": 20, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 15, ""HOME-TEAM-PTS"": 96, ""VIS-TEAM-PTS"": 83, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 35, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 81, ""HOME-TEAM-FG_PCT"": 42, ""VIS-TEAM-FG_PCT"": 43, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 5, ""HOME-TEAM-FG3A"": 28, ""VIS-TEAM-FG3A"": 20, ""HOME-TEAM-FG3_PCT"": 21, ""VIS-TEAM-FG3_PCT"": 25, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 8, ""HOME-TEAM-FTA"": 20, ""VIS-TEAM-FTA"": 13, ""HOME-TEAM-FT_PCT"": 90, ""VIS-TEAM-FT_PCT"": 62, ""HOME-TEAM-REB"": 45, ""VIS-TEAM-REB"": 45, ""HOME-TEAM-AST"": 22, ""VIS-TEAM-AST"": 14, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 19, ""HOME-TEAM-WINS"": 13, ""VIS-TEAM-WINS"": 12, ""HOME-TEAM-LOSSES"": 8, ""VIS-TEAM-LOSSES"": 9, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 4, ""VIS-TEAM-STANDING"": 7, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
"The shooting for Dallas was terrible , as a veteran team like the Mavericks shot 37 percent to Indiana 's 48 percent . ","{""HOME-TEAM-PTS_QTR1"": 20, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-TEAM-PTS_QTR2"": 25, ""VIS-TEAM-PTS_QTR2"": 28, ""HOME-TEAM-PTS_QTR3"": 30, ""VIS-TEAM-PTS_QTR3"": 17, ""HOME-TEAM-PTS_QTR4"": 32, ""VIS-TEAM-PTS_QTR4"": 17, ""HOME-TEAM-PTS"": 107, ""VIS-TEAM-PTS"": 81, ""HOME-TEAM-FGM"": 43, ""VIS-TEAM-FGM"": 33, ""HOME-TEAM-FGA"": 89, ""VIS-TEAM-FGA"": 90, ""HOME-TEAM-FG_PCT"": 48, ""VIS-TEAM-FG_PCT"": 37, ""HOME-TEAM-FG3M"": 11, ""VIS-TEAM-FG3M"": 8, ""HOME-TEAM-FG3A"": 29, ""VIS-TEAM-FG3A"": 33, ""HOME-TEAM-FG3_PCT"": 38, ""VIS-TEAM-FG3_PCT"": 24, ""HOME-TEAM-FTM"": 10, ""VIS-TEAM-FTM"": 7, ""HOME-TEAM-FTA"": 17, ""VIS-TEAM-FTA"": 10, ""HOME-TEAM-FT_PCT"": 59, ""VIS-TEAM-FT_PCT"": 70, ""HOME-TEAM-REB"": 47, ""VIS-TEAM-REB"": 47, ""HOME-TEAM-AST"": 28, ""VIS-TEAM-AST"": 16, ""HOME-TEAM-TOV"": 8, ""VIS-TEAM-TOV"": 11, ""HOME-TEAM-WINS"": 15, ""VIS-TEAM-WINS"": 14, ""HOME-TEAM-LOSSES"": 9, ""VIS-TEAM-LOSSES"": 12, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 3, ""VIS-TEAM-STANDING"": 5, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 2}"
"Next up for the Pacers will visit Minnesota for a game on Saturday , where they will look to break they current 3 - game losing streak . ","{""HOME-TEAM-PTS_QTR1"": 27, ""VIS-TEAM-PTS_QTR1"": 30, ""HOME-TEAM-PTS_QTR2"": 22, ""VIS-TEAM-PTS_QTR2"": 34, ""HOME-TEAM-PTS_QTR3"": 33, ""VIS-TEAM-PTS_QTR3"": 20, ""HOME-TEAM-PTS_QTR4"": 24, ""VIS-TEAM-PTS_QTR4"": 24, ""HOME-TEAM-PTS"": 106, ""VIS-TEAM-PTS"": 108, ""HOME-TEAM-FGM"": 41, ""VIS-TEAM-FGM"": 46, ""HOME-TEAM-FGA"": 89, ""VIS-TEAM-FGA"": 89, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 52, ""HOME-TEAM-FG3M"": 12, ""VIS-TEAM-FG3M"": 4, ""HOME-TEAM-FG3A"": 32, ""VIS-TEAM-FG3A"": 23, ""HOME-TEAM-FG3_PCT"": 38, ""VIS-TEAM-FG3_PCT"": 17, ""HOME-TEAM-FTM"": 12, ""VIS-TEAM-FTM"": 12, ""HOME-TEAM-FTA"": 20, ""VIS-TEAM-FTA"": 16, ""HOME-TEAM-FT_PCT"": 60, ""VIS-TEAM-FT_PCT"": 75, ""HOME-TEAM-REB"": 38, ""VIS-TEAM-REB"": 49, ""HOME-TEAM-AST"": 20, ""VIS-TEAM-AST"": 28, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 16, ""HOME-TEAM-WINS"": 16, ""VIS-TEAM-WINS"": 12, ""HOME-TEAM-LOSSES"": 12, ""VIS-TEAM-LOSSES"": 17, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 7, ""VIS-TEAM-STANDING"": 10, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
"the Hawks the Hawks will now move on to Houston , where the Hawks will play the Hawks 2 game of a 3 - game road trip , which will also be the 2 of a back to back , on Tuesday night . ","{""HOME-TEAM-PTS_QTR1"": 21, ""VIS-TEAM-PTS_QTR1"": 27, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 13, ""HOME-TEAM-PTS_QTR3"": 22, ""VIS-TEAM-PTS_QTR3"": 28, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 93, ""VIS-TEAM-PTS"": 87, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 31, ""HOME-TEAM-FGA"": 87, ""VIS-TEAM-FGA"": 74, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 42, ""HOME-TEAM-FG3M"": 7, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 26, ""VIS-TEAM-FG3A"": 25, ""HOME-TEAM-FG3_PCT"": 27, ""VIS-TEAM-FG3_PCT"": 24, ""HOME-TEAM-FTM"": 10, ""VIS-TEAM-FTM"": 19, ""HOME-TEAM-FTA"": 18, ""VIS-TEAM-FTA"": 25, ""HOME-TEAM-FT_PCT"": 56, ""VIS-TEAM-FT_PCT"": 76, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 44, ""HOME-TEAM-AST"": 9, ""VIS-TEAM-AST"": 16, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 20, ""HOME-TEAM-WINS"": 18, ""VIS-TEAM-WINS"": 20, ""HOME-TEAM-LOSSES"": 12, ""VIS-TEAM-LOSSES"": 13, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 3, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
the Indiana Pacers ( 18 - 14 ) had entered Thursday 's contest sporting an impressive 11 - 5 home record and playing quality basketball overall . ,"{""HOME-TEAM-PTS_QTR1"": 24, ""VIS-TEAM-PTS_QTR1"": 33, ""HOME-TEAM-PTS_QTR2"": 28, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 25, ""VIS-TEAM-PTS_QTR3"": 30, ""HOME-TEAM-PTS_QTR4"": 39, ""VIS-TEAM-PTS_QTR4"": 31, ""HOME-TEAM-PTS"": 116, ""VIS-TEAM-PTS"": 120, ""HOME-TEAM-FGM"": 41, ""VIS-TEAM-FGM"": 45, ""HOME-TEAM-FGA"": 82, ""VIS-TEAM-FGA"": 77, ""HOME-TEAM-FG_PCT"": 50, ""VIS-TEAM-FG_PCT"": 58, ""HOME-TEAM-FG3M"": 13, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 30, ""VIS-TEAM-FG3A"": 14, ""HOME-TEAM-FG3_PCT"": 43, ""VIS-TEAM-FG3_PCT"": 43, ""HOME-TEAM-FTM"": 21, ""VIS-TEAM-FTM"": 24, ""HOME-TEAM-FTA"": 26, ""VIS-TEAM-FTA"": 35, ""HOME-TEAM-FT_PCT"": 81, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 35, ""VIS-TEAM-REB"": 34, ""HOME-TEAM-AST"": 27, ""VIS-TEAM-AST"": 18, ""HOME-TEAM-TOV"": 19, ""VIS-TEAM-TOV"": 16, ""HOME-TEAM-WINS"": 18, ""VIS-TEAM-WINS"": 13, ""HOME-TEAM-LOSSES"": 14, ""VIS-TEAM-LOSSES"": 21, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
