sentences,sim_features
"The Hawks will look to add on to The Hawks 4 - game winning streak Wednesday , as The Hawks welcome the Nets to Atlanta . ","{""HOME-TEAM-PTS_QTR1"": 24, ""VIS-TEAM-PTS_QTR1"": 25, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 16, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 25, ""VIS-TEAM-PTS_QTR3"": 28, ""HOME-TEAM-PTS_QTR4"": 27, ""VIS-TEAM-PTS_QTR4"": 19, ""HOME-TEAM-PTS"": 92, ""VIS-TEAM-PTS"": 98, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 37, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 90, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 41, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 28, ""VIS-TEAM-FG3A"": 21, ""HOME-TEAM-FG3_PCT"": 18, ""VIS-TEAM-FG3_PCT"": 33, ""HOME-TEAM-FTM"": 11, ""VIS-TEAM-FTM"": 17, ""HOME-TEAM-FTA"": 16, ""VIS-TEAM-FTA"": 22, ""HOME-TEAM-FT_PCT"": 69, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 49, ""VIS-TEAM-REB"": 51, ""HOME-TEAM-AST"": 13, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 18, ""VIS-TEAM-TOV"": 15, ""HOME-TEAM-WINS"": 2, ""VIS-TEAM-WINS"": 4, ""HOME-TEAM-LOSSES"": 2, ""VIS-TEAM-LOSSES"": 1, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 7, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Miami Heat ( 4 - 3 ) will look to keep this momentum going against the Los_Angeles Lakers on Tuesday . ,"{""HOME-TEAM-PTS_QTR1"": 22, ""VIS-TEAM-PTS_QTR1"": 24, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 22, ""VIS-TEAM-PTS_QTR2"": 23, ""HOME-TEAM-PTS_QTR3"": 30, ""VIS-TEAM-PTS_QTR3"": 16, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 13, ""HOME-TEAM-PTS"": 96, ""VIS-TEAM-PTS"": 76, ""HOME-TEAM-FGM"": 35, ""VIS-TEAM-FGM"": 28, ""HOME-TEAM-FGA"": 83, ""VIS-TEAM-FGA"": 71, ""HOME-TEAM-FG_PCT"": 42, ""VIS-TEAM-FG_PCT"": 39, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 3, ""HOME-TEAM-FG3A"": 20, ""VIS-TEAM-FG3A"": 19, ""HOME-TEAM-FG3_PCT"": 40, ""VIS-TEAM-FG3_PCT"": 16, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 17, ""HOME-TEAM-FTA"": 25, ""VIS-TEAM-FTA"": 22, ""HOME-TEAM-FT_PCT"": 72, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 48, ""VIS-TEAM-REB"": 38, ""HOME-TEAM-AST"": 18, ""VIS-TEAM-AST"": 17, ""HOME-TEAM-TOV"": 10, ""VIS-TEAM-TOV"": 16, ""HOME-TEAM-WINS"": 4, ""VIS-TEAM-WINS"": 5, ""HOME-TEAM-LOSSES"": 3, ""VIS-TEAM-LOSSES"": 2, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 4, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Minnesota Timberwolves ( 5 - 6 ) currently reside in 3 place in the Western_Conference ’ s Northwest Division . ,"{""HOME-TEAM-PTS_QTR1"": 25, ""VIS-TEAM-PTS_QTR1"": 20, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 25, ""VIS-TEAM-PTS_QTR2"": 25, ""HOME-TEAM-PTS_QTR3"": 19, ""VIS-TEAM-PTS_QTR3"": 17, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 41, ""HOME-TEAM-PTS"": 91, ""VIS-TEAM-PTS"": 103, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 79, ""VIS-TEAM-FGA"": 97, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 37, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 4, ""HOME-TEAM-FG3A"": 24, ""VIS-TEAM-FG3A"": 21, ""HOME-TEAM-FG3_PCT"": 21, ""VIS-TEAM-FG3_PCT"": 19, ""HOME-TEAM-FTM"": 14, ""VIS-TEAM-FTM"": 27, ""HOME-TEAM-FTA"": 30, ""VIS-TEAM-FTA"": 35, ""HOME-TEAM-FT_PCT"": 47, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 51, ""VIS-TEAM-REB"": 54, ""HOME-TEAM-AST"": 20, ""VIS-TEAM-AST"": 14, ""HOME-TEAM-TOV"": 22, ""VIS-TEAM-TOV"": 8, ""HOME-TEAM-WINS"": 6, ""VIS-TEAM-WINS"": 5, ""HOME-TEAM-LOSSES"": 4, ""VIS-TEAM-LOSSES"": 6, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 5, ""VIS-TEAM-STANDING"": 10, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 0}"
"After having tripped up the Cavaliers at Quicken Loans Arena on Dec. 1 , Washington pulled away from Miami in the final period Monday to hand the Heat only the Heat 4 defeat at American_Airlines_Arena . ","{""HOME-TEAM-PTS_QTR1"": 19, ""VIS-TEAM-PTS_QTR1"": 29, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 36, ""VIS-TEAM-PTS_QTR2"": 31, ""HOME-TEAM-PTS_QTR3"": 29, ""VIS-TEAM-PTS_QTR3"": 27, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 27, ""HOME-TEAM-PTS"": 103, ""VIS-TEAM-PTS"": 114, ""HOME-TEAM-FGM"": 41, ""VIS-TEAM-FGM"": 46, ""HOME-TEAM-FGA"": 69, ""VIS-TEAM-FGA"": 92, ""HOME-TEAM-FG_PCT"": 59, ""VIS-TEAM-FG_PCT"": 50, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 16, ""VIS-TEAM-FG3A"": 18, ""HOME-TEAM-FG3_PCT"": 31, ""VIS-TEAM-FG3_PCT"": 50, ""HOME-TEAM-FTM"": 16, ""VIS-TEAM-FTM"": 13, ""HOME-TEAM-FTA"": 22, ""VIS-TEAM-FTA"": 17, ""HOME-TEAM-FT_PCT"": 73, ""VIS-TEAM-FT_PCT"": 76, ""HOME-TEAM-REB"": 34, ""VIS-TEAM-REB"": 37, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 23, ""HOME-TEAM-TOV"": 16, ""VIS-TEAM-TOV"": 10, ""HOME-TEAM-WINS"": 12, ""VIS-TEAM-WINS"": 9, ""HOME-TEAM-LOSSES"": 7, ""VIS-TEAM-LOSSES"": 10, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 3, ""VIS-TEAM-STANDING"": 11, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
The Trail_Blazers head to Atlanta to face off against the Hawks on Monday . ,"{""HOME-TEAM-PTS_QTR1"": 23, ""VIS-TEAM-PTS_QTR1"": 32, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 29, ""VIS-TEAM-PTS_QTR2"": 30, ""HOME-TEAM-PTS_QTR3"": 30, ""VIS-TEAM-PTS_QTR3"": 24, ""HOME-TEAM-PTS_QTR4"": 34, ""VIS-TEAM-PTS_QTR4"": 23, ""HOME-TEAM-PTS"": 116, ""VIS-TEAM-PTS"": 109, ""HOME-TEAM-FGM"": 43, ""VIS-TEAM-FGM"": 39, ""HOME-TEAM-FGA"": 75, ""VIS-TEAM-FGA"": 80, ""HOME-TEAM-FG_PCT"": 57, ""VIS-TEAM-FG_PCT"": 49, ""HOME-TEAM-FG3M"": 12, ""VIS-TEAM-FG3M"": 13, ""HOME-TEAM-FG3A"": 23, ""VIS-TEAM-FG3A"": 34, ""HOME-TEAM-FG3_PCT"": 52, ""VIS-TEAM-FG3_PCT"": 38, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 18, ""HOME-TEAM-FTA"": 26, ""VIS-TEAM-FTA"": 22, ""HOME-TEAM-FT_PCT"": 69, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 30, ""VIS-TEAM-REB"": 42, ""HOME-TEAM-AST"": 26, ""VIS-TEAM-AST"": 23, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 19, ""HOME-TEAM-WINS"": 16, ""VIS-TEAM-WINS"": 11, ""HOME-TEAM-LOSSES"": 10, ""VIS-TEAM-LOSSES"": 18, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 3, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 0}"
The Pelicans will look to bounce back when The Pelicans host the Houston Rockets ( 15 - 15 ) on Saturday . ,"{""HOME-TEAM-PTS_QTR1"": 27, ""VIS-TEAM-PTS_QTR1"": 15, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 15, ""VIS-TEAM-PTS_QTR2"": 23, ""HOME-TEAM-PTS_QTR3"": 21, ""VIS-TEAM-PTS_QTR3"": 14, ""HOME-TEAM-PTS_QTR4"": 15, ""VIS-TEAM-PTS_QTR4"": 26, ""HOME-TEAM-PTS"": 94, ""VIS-TEAM-PTS"": 88, ""HOME-TEAM-FGM"": 35, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 88, ""VIS-TEAM-FGA"": 90, ""HOME-TEAM-FG_PCT"": 40, ""VIS-TEAM-FG_PCT"": 40, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 26, ""VIS-TEAM-FG3A"": 20, ""HOME-TEAM-FG3_PCT"": 23, ""VIS-TEAM-FG3_PCT"": 30, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 10, ""HOME-TEAM-FTA"": 27, ""VIS-TEAM-FTA"": 11, ""HOME-TEAM-FT_PCT"": 67, ""VIS-TEAM-FT_PCT"": 91, ""HOME-TEAM-REB"": 57, ""VIS-TEAM-REB"": 45, ""HOME-TEAM-AST"": 19, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 17, ""HOME-TEAM-WINS"": 17, ""VIS-TEAM-WINS"": 9, ""HOME-TEAM-LOSSES"": 11, ""VIS-TEAM-LOSSES"": 20, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 3, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 6}"
They head to Orlando to take on the Magic on Wednesday . ,"{""HOME-TEAM-PTS_QTR1"": 26, ""VIS-TEAM-PTS_QTR1"": 24, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 32, ""VIS-TEAM-PTS_QTR2"": 20, ""HOME-TEAM-PTS_QTR3"": 19, ""VIS-TEAM-PTS_QTR3"": 34, ""HOME-TEAM-PTS_QTR4"": 28, ""VIS-TEAM-PTS_QTR4"": 33, ""HOME-TEAM-PTS"": 105, ""VIS-TEAM-PTS"": 111, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 78, ""VIS-TEAM-FGA"": 82, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 44, ""HOME-TEAM-FG3M"": 10, ""VIS-TEAM-FG3M"": 12, ""HOME-TEAM-FG3A"": 24, ""VIS-TEAM-FG3A"": 23, ""HOME-TEAM-FG3_PCT"": 42, ""VIS-TEAM-FG3_PCT"": 52, ""HOME-TEAM-FTM"": 23, ""VIS-TEAM-FTM"": 27, ""HOME-TEAM-FTA"": 30, ""VIS-TEAM-FTA"": 36, ""HOME-TEAM-FT_PCT"": 77, ""VIS-TEAM-FT_PCT"": 75, ""HOME-TEAM-REB"": 42, ""VIS-TEAM-REB"": 50, ""HOME-TEAM-AST"": 20, ""VIS-TEAM-AST"": 20, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 18, ""VIS-TEAM-WINS"": 9, ""HOME-TEAM-LOSSES"": 12, ""VIS-TEAM-LOSSES"": 22, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 4, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Milwaukee Bucks now head to Houston to take on the Rockets in a Friday showdown . ,"{""HOME-TEAM-PTS_QTR1"": 18, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 21, ""VIS-TEAM-PTS_QTR2"": 30, ""HOME-TEAM-PTS_QTR3"": 18, ""VIS-TEAM-PTS_QTR3"": 26, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 16, ""HOME-TEAM-PTS"": 79, ""VIS-TEAM-PTS"": 91, ""HOME-TEAM-FGM"": 27, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 74, ""VIS-TEAM-FGA"": 74, ""HOME-TEAM-FG_PCT"": 36, ""VIS-TEAM-FG_PCT"": 49, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 5, ""HOME-TEAM-FG3A"": 22, ""VIS-TEAM-FG3A"": 12, ""HOME-TEAM-FG3_PCT"": 23, ""VIS-TEAM-FG3_PCT"": 42, ""HOME-TEAM-FTM"": 20, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 26, ""VIS-TEAM-FTA"": 16, ""HOME-TEAM-FT_PCT"": 77, ""VIS-TEAM-FT_PCT"": 88, ""HOME-TEAM-REB"": 38, ""VIS-TEAM-REB"": 39, ""HOME-TEAM-AST"": 13, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 17, ""HOME-TEAM-WINS"": 23, ""VIS-TEAM-WINS"": 19, ""HOME-TEAM-LOSSES"": 19, ""VIS-TEAM-LOSSES"": 25, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
San_Antonio remains 1 the Western_Conference 's Southwest Division . ,"{""HOME-TEAM-PTS_QTR1"": 24, ""VIS-TEAM-PTS_QTR1"": 20, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 23, ""VIS-TEAM-PTS_QTR2"": 34, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 31, ""HOME-TEAM-PTS_QTR4"": 26, ""VIS-TEAM-PTS_QTR4"": 34, ""HOME-TEAM-PTS"": 101, ""VIS-TEAM-PTS"": 119, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 47, ""HOME-TEAM-FGA"": 70, ""VIS-TEAM-FGA"": 89, ""HOME-TEAM-FG_PCT"": 57, ""VIS-TEAM-FG_PCT"": 53, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 12, ""VIS-TEAM-FG3A"": 14, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 43, ""HOME-TEAM-FTM"": 17, ""VIS-TEAM-FTM"": 19, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 26, ""HOME-TEAM-FT_PCT"": 71, ""VIS-TEAM-FT_PCT"": 73, ""HOME-TEAM-REB"": 31, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 10, ""HOME-TEAM-WINS"": 29, ""VIS-TEAM-WINS"": 44, ""HOME-TEAM-LOSSES"": 24, ""VIS-TEAM-LOSSES"": 8, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 5, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"the Wizards will have some needed time off before the Wizards next game , when the Wizards host the New_Orleans Pelicans on Tuesday . ","{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 29, ""VIS-TEAM-PTS_QTR2"": 25, ""HOME-TEAM-PTS_QTR3"": 23, ""VIS-TEAM-PTS_QTR3"": 24, ""HOME-TEAM-PTS_QTR4"": 32, ""VIS-TEAM-PTS_QTR4"": 26, ""HOME-TEAM-PTS"": 114, ""VIS-TEAM-PTS"": 94, ""HOME-TEAM-FGM"": 47, ""VIS-TEAM-FGM"": 40, ""HOME-TEAM-FGA"": 96, ""VIS-TEAM-FGA"": 99, ""HOME-TEAM-FG_PCT"": 49, ""VIS-TEAM-FG_PCT"": 40, ""HOME-TEAM-FG3M"": 2, ""VIS-TEAM-FG3M"": 3, ""HOME-TEAM-FG3A"": 13, ""VIS-TEAM-FG3A"": 22, ""HOME-TEAM-FG3_PCT"": 15, ""VIS-TEAM-FG3_PCT"": 14, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 11, ""HOME-TEAM-FTA"": 28, ""VIS-TEAM-FTA"": 21, ""HOME-TEAM-FT_PCT"": 64, ""VIS-TEAM-FT_PCT"": 52, ""HOME-TEAM-REB"": 67, ""VIS-TEAM-REB"": 45, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 13, ""HOME-TEAM-TOV"": 7, ""VIS-TEAM-TOV"": 6, ""HOME-TEAM-WINS"": 31, ""VIS-TEAM-WINS"": 25, ""HOME-TEAM-LOSSES"": 24, ""VIS-TEAM-LOSSES"": 29, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 4, ""VIS-TEAM-STANDING"": 10, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
the Warriors ' continue the Warriors ' trek through the Sunshine State with a visit to the Orlando Magic on Thursday . ,"{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 21, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 0, ""VIS-NEXT-VIS"": 1, ""HOME-TEAM-PTS_QTR2"": 25, ""VIS-TEAM-PTS_QTR2"": 30, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 29, ""HOME-TEAM-PTS_QTR4"": 29, ""VIS-TEAM-PTS_QTR4"": 38, ""HOME-TEAM-PTS"": 112, ""VIS-TEAM-PTS"": 118, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 42, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 90, ""HOME-TEAM-FG_PCT"": 47, ""VIS-TEAM-FG_PCT"": 47, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 13, ""HOME-TEAM-FG3A"": 14, ""VIS-TEAM-FG3A"": 28, ""HOME-TEAM-FG3_PCT"": 43, ""VIS-TEAM-FG3_PCT"": 46, ""HOME-TEAM-FTM"": 26, ""VIS-TEAM-FTM"": 21, ""HOME-TEAM-FTA"": 31, ""VIS-TEAM-FTA"": 25, ""HOME-TEAM-FT_PCT"": 84, ""VIS-TEAM-FT_PCT"": 84, ""HOME-TEAM-REB"": 46, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 19, ""VIS-TEAM-AST"": 23, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 32, ""VIS-TEAM-WINS"": 51, ""HOME-TEAM-LOSSES"": 25, ""VIS-TEAM-LOSSES"": 5, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 4, ""VIS-TEAM-STANDING"": 1, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 22}"
the Toronto Raptors head back home to face off against the Denver Nuggets on Monday night . ,"{""HOME-TEAM-PTS_QTR1"": 31, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-NEXT-HOME"": 0, ""HOME-NEXT-VIS"": 1, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 34, ""VIS-TEAM-PTS_QTR2"": 25, ""HOME-TEAM-PTS_QTR3"": 33, ""VIS-TEAM-PTS_QTR3"": 26, ""HOME-TEAM-PTS_QTR4"": 24, ""VIS-TEAM-PTS_QTR4"": 31, ""HOME-TEAM-PTS"": 122, ""VIS-TEAM-PTS"": 101, ""HOME-TEAM-FGM"": 46, ""VIS-TEAM-FGM"": 40, ""HOME-TEAM-FGA"": 84, ""VIS-TEAM-FGA"": 76, ""HOME-TEAM-FG_PCT"": 55, ""VIS-TEAM-FG_PCT"": 53, ""HOME-TEAM-FG3M"": 11, ""VIS-TEAM-FG3M"": 10, ""HOME-TEAM-FG3A"": 19, ""VIS-TEAM-FG3A"": 24, ""HOME-TEAM-FG3_PCT"": 58, ""VIS-TEAM-FG3_PCT"": 42, ""HOME-TEAM-FTM"": 19, ""VIS-TEAM-FTM"": 11, ""HOME-TEAM-FTA"": 23, ""VIS-TEAM-FTA"": 13, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 85, ""HOME-TEAM-REB"": 42, ""VIS-TEAM-REB"": 26, ""HOME-TEAM-AST"": 29, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 14, ""HOME-TEAM-WINS"": 40, ""VIS-TEAM-WINS"": 49, ""HOME-TEAM-LOSSES"": 29, ""VIS-TEAM-LOSSES"": 20, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 4, ""VIS-TEAM-STANDING"": 1, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 1}"
Orlando remains in 15 place in the Eastern_Conference 's Southeast Division . ,"{""HOME-TEAM-PTS_QTR1"": 28, ""VIS-TEAM-PTS_QTR1"": 31, ""HOME-NEXT-HOME"": 1, ""HOME-NEXT-VIS"": 0, ""VIS-NEXT-HOME"": 1, ""VIS-NEXT-VIS"": 0, ""HOME-TEAM-PTS_QTR2"": 26, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 31, ""VIS-TEAM-PTS_QTR3"": 12, ""HOME-TEAM-PTS_QTR4"": 23, ""VIS-TEAM-PTS_QTR4"": 28, ""HOME-TEAM-PTS"": 108, ""VIS-TEAM-PTS"": 97, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 80, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 50, ""VIS-TEAM-FG_PCT"": 43, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 6, ""HOME-TEAM-FG3A"": 15, ""VIS-TEAM-FG3A"": 18, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 33, ""HOME-TEAM-FTM"": 23, ""VIS-TEAM-FTM"": 19, ""HOME-TEAM-FTA"": 33, ""VIS-TEAM-FTA"": 28, ""HOME-TEAM-FT_PCT"": 70, ""VIS-TEAM-FT_PCT"": 68, ""HOME-TEAM-REB"": 45, ""VIS-TEAM-REB"": 42, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 20, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 14, ""HOME-TEAM-WINS"": 42, ""VIS-TEAM-WINS"": 29, ""HOME-TEAM-LOSSES"": 30, ""VIS-TEAM-LOSSES"": 43, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 5, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
