sentences,sim_features
Al Jefferson put up a double - double of 20 points and 12 rebounds . ,"{""STARTER"": 0, ""PTS"": 20, ""FGM"": 9, ""FGA"": 23, ""FG_PCT"": 39, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 3, ""DREB"": 9, ""REB"": 12, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Matthew Delavedova 's now averaging 25 points per game over Matthew Delavedova 15 3 outings , as Matthew Delavedova 's continued to be a consistent scoring threat off the bench for the 76ers . ","{""STARTER"": 0, ""PTS"": 3, ""FGM"": 1, ""FGA"": 7, ""FG_PCT"": 14, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 2, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 1, ""REB"": 2, ""AST"": 8, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 2, ""MIN"": 39, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Matthew Delavedova recorded Matthew Delavedova 7 double - double of the season , finishing with 18 points ( 8 - 19 FG , 1 - 6 3Pt , 1 - 1 FT ) and 13 assists . ","{""STARTER"": 0, ""PTS"": 3, ""FGM"": 1, ""FGA"": 7, ""FG_PCT"": 14, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 2, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 1, ""REB"": 2, ""AST"": 8, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 2, ""MIN"": 39, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Robert Covington took advantage of the start and posted 16 points ( 4 - 9 FG , 4 - 7 3Pt , 4 - 5 FT ) and 6 rebounds in 39 minutes . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 4, ""FGA"": 9, ""FG_PCT"": 44, ""FG3M"": 4, ""FG3A"": 7, ""FG3_PCT"": 57, ""FTM"": 4, ""FTA"": 5, ""FT_PCT"": 80, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 39, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Robert Covington 's had a solid couple of games in a row , combining for 39 points over Robert Covington 15 2 outings . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 4, ""FGA"": 9, ""FG_PCT"": 44, ""FG3M"": 4, ""FG3A"": 7, ""FG3_PCT"": 57, ""FTM"": 4, ""FTA"": 5, ""FT_PCT"": 80, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 39, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kevin Love had a monster double - double , recording 28 points ( 8 - 18 FG , 1 - 6 3Pt ) and 19 rebounds . ","{""STARTER"": 0, ""PTS"": 28, ""FGM"": 8, ""FGA"": 18, ""FG_PCT"": 44, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 11, ""FTA"": 13, ""FT_PCT"": 85, ""OREB"": 4, ""DREB"": 15, ""REB"": 19, ""AST"": 2, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 1, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Kevin Love also got to the free throw line 13 times , converting on 11 of those attempts . ","{""STARTER"": 0, ""PTS"": 28, ""FGM"": 8, ""FGA"": 18, ""FG_PCT"": 44, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 11, ""FTA"": 13, ""FT_PCT"": 85, ""OREB"": 4, ""DREB"": 15, ""REB"": 19, ""AST"": 2, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 1, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Tristan Thompson nearly had a double - double of Tristan Thompson own and finished with 18 points ( 8 - 17 FG , 2 - 5 FT ) and 9 rebounds . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 8, ""FGA"": 17, ""FG_PCT"": 47, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 2, ""FTA"": 5, ""FT_PCT"": 40, ""OREB"": 6, ""DREB"": 3, ""REB"": 9, ""AST"": 2, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 3, ""MIN"": 41, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Joe Harris was in the starting lineup , going 6 - for - 12 from the field and 4 - for - 8 from the 3 - point line to score 16 points in 31 minutes . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 6, ""FGA"": 12, ""FG_PCT"": 50, ""FG3M"": 4, ""FG3A"": 8, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 4, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 4, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Brandon Knight went 6 - for - 12 from the field and 4 - for - 7 from the 3 - point line to score 18 points , while also adding 5 assists . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 6, ""FGA"": 12, ""FG_PCT"": 50, ""FG3M"": 4, ""FG3A"": 7, ""FG3_PCT"": 57, ""FTM"": 2, ""FTA"": 4, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 5, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 1, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Brandon Knight 's had the hot hand lately and is averaging 21 points per game over Brandon Knight 15 5 outings . ,"{""STARTER"": 0, ""PTS"": 18, ""FGM"": 6, ""FGA"": 12, ""FG_PCT"": 50, ""FG3M"": 4, ""FG3A"": 7, ""FG3_PCT"": 57, ""FTM"": 2, ""FTA"": 4, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 5, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 1, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Jarryd Bayless did a little bit of everything in this game , as Jarryd Bayless also chipped in 5 rebounds , 4 assists and 2 steals . ","{""STARTER"": 0, ""PTS"": 12, ""FGM"": 6, ""FGA"": 6, ""FG_PCT"": 100, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 3, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"McDaniels , who went 5 - for - 8 from the field and 4 - for - 4 from the free throw line to score 14 points , while also adding 6 rebounds . ","{""STARTER"": 0, ""PTS"": 14, ""FGM"": 5, ""FGA"": 8, ""FG_PCT"": 62, ""FG3M"": 0, ""FG3A"": 1, ""FG3_PCT"": 0, ""FTM"": 4, ""FTA"": 4, ""FT_PCT"": 100, ""OREB"": 3, ""DREB"": 3, ""REB"": 6, ""AST"": 0, ""TO"": 0, ""STL"": 3, ""BLK"": 1, ""PF"": 1, ""MIN"": 30, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Jarryd Bayless 's now put together a couple of solid games in a row , with 26 points over those 2 games . ","{""STARTER"": 0, ""PTS"": 12, ""FGM"": 6, ""FGA"": 6, ""FG_PCT"": 100, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 3, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Nerlens Noel had 13 points ( 6 - 10 FG , 1 - 2 FT ) , 5 rebounds and 2 blocks in 28 minutes . ","{""STARTER"": 0, ""PTS"": 13, ""FGM"": 6, ""FGA"": 10, ""FG_PCT"": 60, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 4, ""DREB"": 1, ""REB"": 5, ""AST"": 1, ""TO"": 0, ""STL"": 2, ""BLK"": 2, ""PF"": 3, ""MIN"": 28, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Nerlens Noel 's now had 2 blocks in 3 out of Nerlens Noel 15 4 games , continuing to make an impact on the defensive side of the ball . ","{""STARTER"": 0, ""PTS"": 13, ""FGM"": 6, ""FGA"": 10, ""FG_PCT"": 60, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 4, ""DREB"": 1, ""REB"": 5, ""AST"": 1, ""TO"": 0, ""STL"": 2, ""BLK"": 2, ""PF"": 3, ""MIN"": 28, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"McDaniels in the starting 5 , and the latter responded with a modest 10 points , 3 rebounds , 2 blocks , and 1 assist in 33 minutes . ","{""STARTER"": 0, ""PTS"": 10, ""FGM"": 3, ""FGA"": 7, ""FG_PCT"": 43, ""FG3M"": 1, ""FG3A"": 3, ""FG3_PCT"": 33, ""FTM"": 3, ""FTA"": 4, ""FT_PCT"": 75, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 2, ""PF"": 2, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"David West led the way with 28 points and 9 rebounds , but after putting David West side ahead with a 12 - foot jumper with 18 seconds remaining , David West evening ended with a missed 13 - footer as the final horn sounded . ","{""STARTER"": 0, ""PTS"": 28, ""FGM"": 10, ""FGA"": 18, ""FG_PCT"": 56, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 8, ""FTA"": 10, ""FT_PCT"": 80, ""OREB"": 6, ""DREB"": 3, ""REB"": 9, ""AST"": 2, ""TO"": 0, ""STL"": 2, ""BLK"": 2, ""PF"": 5, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Al Horford led the way with Al Horford 1 career triple - double as Al Horford torched Philadelphia for 21 points , 10 rebounds , and 10 assists . ","{""STARTER"": 0, ""PTS"": 21, ""FGM"": 8, ""FGA"": 10, ""FG_PCT"": 80, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 5, ""FTA"": 6, ""FT_PCT"": 83, ""OREB"": 3, ""DREB"": 7, ""REB"": 10, ""AST"": 10, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 2, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Atlanta rested 3 of Atlanta usual starters on Tuesday so that Jeff Teague , Paul Millsap , and DeMarre Carroll could be fresh for Wednesday 's game in Boston . ","{""STARTER"": 0, ""PTS"": 0, ""FGM"": 0, ""FGA"": 0, ""FG_PCT"": 0, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 0, ""REB"": 0, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 0, ""MIN"": 0, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Only 1 starter , Eric Gordon , scored in double - figures , finishing with 16 points and 6 rebounds on 5 - of - 16 shooting . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 5, ""FGA"": 16, ""FG_PCT"": 31, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 4, ""FTA"": 6, ""FT_PCT"": 67, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"The 76ers , who jumped out to an early 11 - point advantage , got 22 points , 7 assists and 6 rebounds from Michael Carter-Williams . ","{""STARTER"": 0, ""PTS"": 22, ""FGM"": 9, ""FGA"": 19, ""FG_PCT"": 47, ""FG3M"": 1, ""FG3A"": 3, ""FG3_PCT"": 33, ""FTM"": 3, ""FTA"": 7, ""FT_PCT"": 43, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 7, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 1, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Philadelphia , which has won 3 of Robert Covington 15 5 , shot 45 percent from the floor and had only 8 turnovers . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 5, ""FGA"": 14, ""FG_PCT"": 36, ""FG3M"": 2, ""FG3A"": 8, ""FG3_PCT"": 25, ""FTM"": 6, ""FTA"": 7, ""FT_PCT"": 86, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 2, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Patrick Patterson was The Toronto Raptors top performer , scoring 14 points to go with 13 rebounds , 6 of which came on the offensive end . ","{""STARTER"": 0, ""PTS"": 14, ""FGM"": 6, ""FGA"": 10, ""FG_PCT"": 60, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 1, ""FT_PCT"": 0, ""OREB"": 6, ""DREB"": 7, ""REB"": 13, ""AST"": 3, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 1, ""MIN"": 30, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"In 30 minutes off the bench , Patrick Patterson also recorded 3 assists and 2 steals . ","{""STARTER"": 0, ""PTS"": 14, ""FGM"": 6, ""FGA"": 10, ""FG_PCT"": 60, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 1, ""FT_PCT"": 0, ""OREB"": 6, ""DREB"": 7, ""REB"": 13, ""AST"": 3, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 1, ""MIN"": 30, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Patrick Patterson finished Friday 's game with only 8 points and 1 rebound . ,"{""STARTER"": 0, ""PTS"": 14, ""FGM"": 6, ""FGA"": 10, ""FG_PCT"": 60, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 1, ""FT_PCT"": 0, ""OREB"": 6, ""DREB"": 7, ""REB"": 13, ""AST"": 3, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 1, ""MIN"": 30, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kyle Lowry hit both free - throws , ending any hopes The 76ers had of notching The Raptors 4 home victory of the season . ","{""STARTER"": 0, ""PTS"": 21, ""FGM"": 5, ""FGA"": 14, ""FG_PCT"": 36, ""FG3M"": 3, ""FG3A"": 7, ""FG3_PCT"": 43, ""FTM"": 8, ""FTA"": 8, ""FT_PCT"": 100, ""OREB"": 1, ""DREB"": 4, ""REB"": 5, ""AST"": 5, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 0, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Michael Carter-Williams was 1 rebound shy of a triple - double with 14 points , 9 rebounds and 10 assists . ","{""STARTER"": 0, ""PTS"": 14, ""FGM"": 5, ""FGA"": 10, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 3, ""FTA"": 5, ""FT_PCT"": 60, ""OREB"": 0, ""DREB"": 9, ""REB"": 9, ""AST"": 10, ""TO"": 0, ""STL"": 0, ""BLK"": 2, ""PF"": 1, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Augustin averaged 27 points , 9 assists , 4 rebounds and 1 steal in Augustin 1 2 starts since taking over but could n't find the magic Wednesday . ","{""STARTER"": 0, ""PTS"": 2, ""FGM"": 0, ""FGA"": 7, ""FG_PCT"": 0, ""FG3M"": 0, ""FG3A"": 4, ""FG3_PCT"": 0, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 0, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Augustin was 0 - for - 7 on Wednesday , scoring 2 points in 34 minutes in the Detroit Pistons ( 17 - 30 ) 89 - 69 on Wednesday lowest - scoring output of the season . ","{""STARTER"": 0, ""PTS"": 2, ""FGM"": 0, ""FGA"": 7, ""FG_PCT"": 0, ""FG3M"": 0, ""FG3A"": 4, ""FG3_PCT"": 0, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 4, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 0, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kevin Martin , in Kevin Martin 2 game back from a wrist injury , had 19 points and 5 assists in 30 minutes off the bench . ","{""STARTER"": 0, ""PTS"": 19, ""FGM"": 5, ""FGA"": 17, ""FG_PCT"": 29, ""FG3M"": 2, ""FG3A"": 7, ""FG3_PCT"": 29, ""FTM"": 7, ""FTA"": 8, ""FT_PCT"": 88, ""OREB"": 1, ""DREB"": 1, ""REB"": 2, ""AST"": 5, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 2, ""MIN"": 30, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Nikola Pekovic looked strong as well , putting up 18 points and 7 rebounds . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 6, ""FGA"": 9, ""FG_PCT"": 67, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 6, ""FTA"": 7, ""FT_PCT"": 86, ""OREB"": 3, ""DREB"": 4, ""REB"": 7, ""AST"": 2, ""TO"": 0, ""STL"": 1, ""BLK"": 1, ""PF"": 1, ""MIN"": 31, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
The storyline for the 76ers in this game was the play of Hollis Thompson off the bench . ,"{""STARTER"": 0, ""PTS"": 23, ""FGM"": 8, ""FGA"": 12, ""FG_PCT"": 67, ""FG3M"": 4, ""FG3A"": 6, ""FG3_PCT"": 67, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 3, ""MIN"": 31, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"The 23 points were a new season - high for Hollis Thompson and also the 3 straight game scoring in double figures , despite averaging only 7 points per game so far this season . ","{""STARTER"": 0, ""PTS"": 23, ""FGM"": 8, ""FGA"": 12, ""FG_PCT"": 67, ""FG3M"": 4, ""FG3A"": 6, ""FG3_PCT"": 67, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 3, ""MIN"": 31, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"In 33 minutes , Hollis Thompson recorded a double - double , finishing with 15 points ( 4 - 12 FG , 1 - 4 3Pt , 6 - 10 FT ) , 8 rebounds and 12 assists . ","{""STARTER"": 0, ""PTS"": 23, ""FGM"": 8, ""FGA"": 12, ""FG_PCT"": 67, ""FG3M"": 4, ""FG3A"": 6, ""FG3_PCT"": 67, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 3, ""MIN"": 31, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Many thought Hollis Thompson would be on a minutes restriction due to Hollis Thompson injuries on Monday , but that was n't the case , so they must not be as serious as originally thought . ","{""STARTER"": 0, ""PTS"": 23, ""FGM"": 8, ""FGA"": 12, ""FG_PCT"": 67, ""FG3M"": 4, ""FG3A"": 6, ""FG3_PCT"": 67, ""FTM"": 3, ""FTA"": 3, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 2, ""PF"": 3, ""MIN"": 31, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Robert Covington had a strong showing as well with 17 points ( 4 - 12 FG , 2 - 7 3Pt , 7 - 8 FT ) and 8 rebounds in 29 minutes . ","{""STARTER"": 0, ""PTS"": 17, ""FGM"": 4, ""FGA"": 12, ""FG_PCT"": 33, ""FG3M"": 2, ""FG3A"": 7, ""FG3_PCT"": 29, ""FTM"": 7, ""FTA"": 8, ""FT_PCT"": 88, ""OREB"": 2, ""DREB"": 6, ""REB"": 8, ""AST"": 2, ""TO"": 0, ""STL"": 2, ""BLK"": 1, ""PF"": 5, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"The Nuggets were also led by a bench player , as Danilo Gallinari scored a team - high of 22 points ( 5 - 11 FG , 2 - 7 3Pt , 10 - 11 FT ) , while also adding 4 rebounds in 26 minutes . ","{""STARTER"": 0, ""PTS"": 22, ""FGM"": 5, ""FGA"": 11, ""FG_PCT"": 45, ""FG3M"": 2, ""FG3A"": 7, ""FG3_PCT"": 29, ""FTM"": 10, ""FTA"": 11, ""FT_PCT"": 91, ""OREB"": 1, ""DREB"": 3, ""REB"": 4, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 5, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Wilson Chandler went 7 - for - 15 from the field and 5 - for - 10 from the 3 - point line to score 19 points , while adding 6 rebounds in only 25 minutes . ","{""STARTER"": 0, ""PTS"": 19, ""FGM"": 7, ""FGA"": 15, ""FG_PCT"": 47, ""FG3M"": 5, ""FG3A"": 10, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 2, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Wilson Chandler had scored 10 or less points in each of Wilson Chandler 15 3 games , so it was good to see Wilson Chandler return to form . ","{""STARTER"": 0, ""PTS"": 19, ""FGM"": 7, ""FGA"": 15, ""FG_PCT"": 47, ""FG3M"": 5, ""FG3A"": 10, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 2, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Ty Lawson had only 5 points ( 1 - 4 FG , 3 - 4 FT ) , but did have a game - high of 14 assists . ","{""STARTER"": 0, ""PTS"": 5, ""FGM"": 1, ""FGA"": 4, ""FG_PCT"": 25, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 3, ""FTA"": 4, ""FT_PCT"": 75, ""OREB"": 1, ""DREB"": 5, ""REB"": 6, ""AST"": 14, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 3, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Stephen Curry did most of the damage for The Golden_State Warriors , recording 20 points ( 7 - 20 FG , 3 - 12 3Pt , 3 - 4 FT ) , 6 assists and 3 steals . ","{""STARTER"": 0, ""PTS"": 20, ""FGM"": 7, ""FGA"": 20, ""FG_PCT"": 35, ""FG3M"": 3, ""FG3A"": 12, ""FG3_PCT"": 25, ""FTM"": 3, ""FTA"": 4, ""FT_PCT"": 75, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 6, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 2, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Fellow backcourt superstar Klay Thompson did n't have Fellow backcourt superstar Klay Thompson best outing , finishing with just 13 points ( 4 - 14 FG , 1 - 6 3Pt , 4 - 4 FT ) and 3 assists . ","{""STARTER"": 0, ""PTS"": 13, ""FGM"": 4, ""FGA"": 14, ""FG_PCT"": 29, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 4, ""FTA"": 4, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Fellow backcourt superstar Klay Thompson 'll look to get that dialed back in before Wednesday 's matchup with the Timberwolves . ,"{""STARTER"": 0, ""PTS"": 13, ""FGM"": 4, ""FGA"": 14, ""FG_PCT"": 29, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 4, ""FTA"": 4, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 29, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
